S2001_C01_001E,S2001_C01_001M,S2001_C01_002E,S2001_C01_002M,S2001_C01_003E,S2001_C01_003M,S2001_C01_004E,S2001_C01_004M,S2001_C01_005E,S2001_C01_005M,S2001_C01_006E,S2001_C01_006M,S2001_C01_007E,S2001_C01_007M,S2001_C01_008E,S2001_C01_008M,S2001_C01_009E,S2001_C01_009M,S2001_C01_010E,S2001_C01_010M,S2001_C01_011E,S2001_C01_011M,S2001_C01_012E,S2001_C01_012M,S2001_C01_013E,S2001_C01_013M,S2001_C01_014E,S2001_C01_014M,S2001_C01_015E,S2001_C01_015M,S2001_C01_016E,S2001_C01_016M,S2001_C01_017E,S2001_C01_017M,S2001_C01_018E,S2001_C01_018M,S2001_C01_019E,S2001_C01_019M,S2001_C01_020E,S2001_C01_020M,S2001_C01_021E,S2001_C01_021M,S2001_C02_001E,S2001_C02_001M,S2001_C02_002E,S2001_C02_002M,S2001_C02_003E,S2001_C02_003M,S2001_C02_004E,S2001_C02_004M,S2001_C02_005E,S2001_C02_005M,S2001_C02_006E,S2001_C02_006M,S2001_C02_007E,S2001_C02_007M,S2001_C02_008E,S2001_C02_008M,S2001_C02_009E,S2001_C02_009M,S2001_C02_010E,S2001_C02_010M,S2001_C02_011E,S2001_C02_011M,S2001_C02_012E,S2001_C02_012M,S2001_C02_013E,S2001_C02_013M,S2001_C02_014E,S2001_C02_014M,S2001_C02_015E,S2001_C02_015M,S2001_C02_016E,S2001_C02_016M,S2001_C02_017E,S2001_C02_017M,S2001_C02_018E,S2001_C02_018M,S2001_C02_019E,S2001_C02_019M,S2001_C02_020E,S2001_C02_020M,S2001_C02_021E,S2001_C02_021M,S2001_C03_001E,S2001_C03_001M,S2001_C03_002E,S2001_C03_002M,S2001_C03_003E,S2001_C03_003M,S2001_C03_004E,S2001_C03_004M,S2001_C03_005E,S2001_C03_005M,S2001_C03_006E,S2001_C03_006M,S2001_C03_007E,S2001_C03_007M,S2001_C03_008E,S2001_C03_008M,S2001_C03_009E,S2001_C03_009M,S2001_C03_010E,S2001_C03_010M,S2001_C03_011E,S2001_C03_011M,S2001_C03_012E,S2001_C03_012M,S2001_C03_013E,S2001_C03_013M,S2001_C03_014E,S2001_C03_014M,S2001_C03_015E,S2001_C03_015M,S2001_C03_016E,S2001_C03_016M,S2001_C03_017E,S2001_C03_017M,S2001_C03_018E,S2001_C03_018M,S2001_C03_019E,S2001_C03_019M,S2001_C03_020E,S2001_C03_020M,S2001_C03_021E,S2001_C03_021M,S2001_C01_001M,S2001_C01_001EA,S2001_C01_001MA,S2001_C01_002M,S2001_C01_002EA,S2001_C01_002MA,S2001_C01_003M,S2001_C01_003EA,S2001_C01_003MA,S2001_C01_004M,S2001_C01_004EA,S2001_C01_004MA,S2001_C01_005M,S2001_C01_005EA,S2001_C01_005MA,S2001_C01_006M,S2001_C01_006EA,S2001_C01_006MA,S2001_C01_007M,S2001_C01_007EA,S2001_C01_007MA,S2001_C01_008M,S2001_C01_008EA,S2001_C01_008MA,S2001_C01_009M,S2001_C01_009EA,S2001_C01_009MA,S2001_C01_010M,S2001_C01_010EA,S2001_C01_010MA,S2001_C01_011M,S2001_C01_011EA,S2001_C01_011MA,S2001_C01_012M,S2001_C01_012EA,S2001_C01_012MA,S2001_C01_013M,S2001_C01_013EA,S2001_C01_013MA,S2001_C01_014M,S2001_C01_014EA,S2001_C01_014MA,S2001_C01_015M,S2001_C01_015EA,S2001_C01_015MA,S2001_C01_016M,S2001_C01_016EA,S2001_C01_016MA,S2001_C01_017M,S2001_C01_017EA,S2001_C01_017MA,S2001_C01_018M,S2001_C01_018EA,S2001_C01_018MA,S2001_C01_019M,S2001_C01_019EA,S2001_C01_019MA,S2001_C01_020M,S2001_C01_020EA,S2001_C01_020MA,S2001_C01_021M,S2001_C01_021EA,S2001_C01_021MA,S2001_C02_001M,S2001_C02_001EA,S2001_C02_001MA,S2001_C02_002M,S2001_C02_002EA,S2001_C02_002MA,S2001_C02_003M,S2001_C02_003EA,S2001_C02_003MA,S2001_C02_004M,S2001_C02_004EA,S2001_C02_004MA,S2001_C02_005M,S2001_C02_005EA,S2001_C02_005MA,S2001_C02_006M,S2001_C02_006EA,S2001_C02_006MA,S2001_C02_007M,S2001_C02_007EA,S2001_C02_007MA,S2001_C02_008M,S2001_C02_008EA,S2001_C02_008MA,S2001_C02_009M,S2001_C02_009EA,S2001_C02_009MA,S2001_C02_010M,S2001_C02_010EA,S2001_C02_010MA,S2001_C02_011M,S2001_C02_011EA,S2001_C02_011MA,S2001_C02_012M,S2001_C02_012EA,S2001_C02_012MA,S2001_C02_013M,S2001_C02_013EA,S2001_C02_013MA,S2001_C02_014M,S2001_C02_014EA,S2001_C02_014MA,S2001_C02_015M,S2001_C02_015EA,S2001_C02_015MA,S2001_C02_016M,S2001_C02_016EA,S2001_C02_016MA,S2001_C02_017M,S2001_C02_017EA,S2001_C02_017MA,S2001_C02_018M,S2001_C02_018EA,S2001_C02_018MA,S2001_C02_019M,S2001_C02_019EA,S2001_C02_019MA,S2001_C02_020M,S2001_C02_020EA,S2001_C02_020MA,S2001_C02_021M,S2001_C02_021EA,S2001_C02_021MA,S2001_C03_001M,S2001_C03_001EA,S2001_C03_001MA,S2001_C03_002M,S2001_C03_002EA,S2001_C03_002MA,S2001_C03_003M,S2001_C03_003EA,S2001_C03_003MA,S2001_C03_004M,S2001_C03_004EA,S2001_C03_004MA,S2001_C03_005M,S2001_C03_005EA,S2001_C03_005MA,S2001_C03_006M,S2001_C03_006EA,S2001_C03_006MA,S2001_C03_007M,S2001_C03_007EA,S2001_C03_007MA,S2001_C03_008M,S2001_C03_008EA,S2001_C03_008MA,S2001_C03_009M,S2001_C03_009EA,S2001_C03_009MA,S2001_C03_010M,S2001_C03_010EA,S2001_C03_010MA,S2001_C03_011M,S2001_C03_011EA,S2001_C03_011MA,S2001_C03_012M,S2001_C03_012EA,S2001_C03_012MA,S2001_C03_013M,S2001_C03_013EA,S2001_C03_013MA,S2001_C03_014M,S2001_C03_014EA,S2001_C03_014MA,S2001_C03_015M,S2001_C03_015EA,S2001_C03_015MA,S2001_C03_016M,S2001_C03_016EA,S2001_C03_016MA,S2001_C03_017M,S2001_C03_017EA,S2001_C03_017MA,S2001_C03_018M,S2001_C03_018EA,S2001_C03_018MA,S2001_C03_019M,S2001_C03_019EA,S2001_C03_019MA,S2001_C03_020M,S2001_C03_020EA,S2001_C03_020MA,S2001_C03_021M,S2001_C03_021EA,S2001_C03_021MA,state
5055873,15410,29704,389,3002818,16256,1.9,0.1,3.8,0.2,13.5,0.3,16.5,0.3,20.2,0.3,15.7,0.3,6.8,0.2,10.1,0.2,11.5,0.2,-888888888,-888888888,57225,412,35543,219,20106,570,26835,283,31865,226,49839,847,66580,646,18.2,-888888888,2633133,12128,36390,254,1748524,12815,1.6,0.1,3.1,0.2,10.7,0.3,13.7,0.3,19.6,0.4,16.6,0.4,7.3,0.3,11.9,0.4,15.4,0.3,50479,183,64879,651,42581,752,23165,1288,32386,489,41495,403,61593,499,82188,1576,-888888888,-888888888,2422740,11803,22803,397,1254294,10494,2.2,0.2,4.8,0.3,17.4,0.5,20.3,0.5,21.1,0.5,14.5,0.5,6.1,0.4,7.6,0.3,6,0.3,37486,530,46554,464,28008,483,15103,806,20910,321,25811,366,39268,960,55453,1226,-888888888,-888888888,15410,null,null,389,null,null,16256,null,null,0.1,null,null,0.2,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.2,null,null,0.2,null,null,0.2,null,null,-888888888,(X),(X),412,null,null,219,null,null,570,null,null,283,null,null,226,null,null,847,null,null,646,null,null,-888888888,null,(X),12128,null,null,254,null,null,12815,null,null,0.1,null,null,0.2,null,null,0.3,null,null,0.3,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.4,null,null,0.3,null,null,183,null,null,651,null,null,752,null,null,1288,null,null,489,null,null,403,null,null,499,null,null,1576,null,null,-888888888,(X),(X),11803,null,null,397,null,null,10494,null,null,0.2,null,null,0.3,null,null,0.5,null,null,0.5,null,null,0.5,null,null,0.5,null,null,0.4,null,null,0.3,null,null,0.3,null,null,530,null,null,464,null,null,483,null,null,806,null,null,321,null,null,366,null,null,960,null,null,1226,null,null,-888888888,(X),(X),26
3209787,8406,35147,183,1965519,12520,1.5,0.1,2.3,0.1,10,0.3,14.8,0.4,22.6,0.4,17.3,0.3,7.4,0.3,10.9,0.3,13.3,0.3,-888888888,-888888888,62792,650,40851,177,22801,1230,31311,249,36845,339,51601,438,67260,1319,16.2,-888888888,1669245,6152,40930,232,1124421,8179,1.3,0.2,2,0.2,8,0.4,12.4,0.5,21.3,0.5,17.9,0.5,8,0.4,12.3,0.4,16.8,0.4,51979,222,70344,1000,47156,309,26844,1130,37256,554,43917,1301,62708,2222,77837,3352,-888888888,-888888888,1540542,6534,29658,528,841098,9259,1.7,0.2,2.8,0.3,12.7,0.5,18,0.6,24.2,0.7,16.4,0.6,6.6,0.3,9.1,0.4,8.5,0.4,42137,245,52697,656,34598,724,18061,1239,24020,844,31099,313,42703,1183,60319,1063,-888888888,-888888888,8406,null,null,183,null,null,12520,null,null,0.1,null,null,0.1,null,null,0.3,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,-888888888,(X),(X),650,null,null,177,null,null,1230,null,null,249,null,null,339,null,null,438,null,null,1319,null,null,-888888888,null,(X),6152,null,null,232,null,null,8179,null,null,0.2,null,null,0.2,null,null,0.4,null,null,0.5,null,null,0.5,null,null,0.5,null,null,0.4,null,null,0.4,null,null,0.4,null,null,222,null,null,1000,null,null,309,null,null,1130,null,null,554,null,null,1301,null,null,2222,null,null,3352,null,null,-888888888,(X),(X),6534,null,null,528,null,null,9259,null,null,0.2,null,null,0.3,null,null,0.5,null,null,0.6,null,null,0.7,null,null,0.6,null,null,0.3,null,null,0.4,null,null,0.4,null,null,245,null,null,656,null,null,724,null,null,1239,null,null,844,null,null,313,null,null,1183,null,null,1063,null,null,-888888888,(X),(X),27
1349501,11124,26953,348,895322,12314,2.2,0.3,6.2,0.5,19,0.7,20.6,0.8,21.2,0.9,13.4,0.6,4.6,0.3,6.6,0.5,6.1,0.4,-888888888,-888888888,45579,761,31090,278,21833,952,26411,500,30679,500,39960,1207,51111,1119,20.5,-888888888,699237,7092,31700,354,493222,8526,1.8,0.3,5.3,0.7,14.7,0.8,18.1,1.1,21.6,1.1,15.5,0.9,5.8,0.6,8.6,0.6,8.7,0.6,41092,405,52139,1099,36874,555,26393,1102,31921,549,40003,1895,50472,1121,65574,4048,-888888888,-888888888,650264,8227,22381,485,402100,8143,2.8,0.5,7.3,0.8,24.3,1.2,23.6,1.2,20.7,1.1,10.9,0.8,3.2,0.4,4.2,0.6,2.9,0.4,31110,339,37531,1039,26048,483,14547,1078,20436,672,25007,827,35298,1193,45720,1814,-888888888,-888888888,11124,null,null,348,null,null,12314,null,null,0.3,null,null,0.5,null,null,0.7,null,null,0.8,null,null,0.9,null,null,0.6,null,null,0.3,null,null,0.5,null,null,0.4,null,null,-888888888,(X),(X),761,null,null,278,null,null,952,null,null,500,null,null,500,null,null,1207,null,null,1119,null,null,-888888888,null,(X),7092,null,null,354,null,null,8526,null,null,0.3,null,null,0.7,null,null,0.8,null,null,1.1,null,null,1.1,null,null,0.9,null,null,0.6,null,null,0.6,null,null,0.6,null,null,405,null,null,1099,null,null,555,null,null,1102,null,null,549,null,null,1895,null,null,1121,null,null,4048,null,null,-888888888,(X),(X),8227,null,null,485,null,null,8143,null,null,0.5,null,null,0.8,null,null,1.2,null,null,1.2,null,null,1.1,null,null,0.8,null,null,0.4,null,null,0.6,null,null,0.4,null,null,339,null,null,1039,null,null,483,null,null,1078,null,null,672,null,null,827,null,null,1193,null,null,1814,null,null,-888888888,(X),(X),28
3198822,16269,30139,178,2061835,16005,2.1,0.2,4.4,0.3,15.1,0.4,17.9,0.4,22.2,0.4,14.7,0.4,6,0.3,8.3,0.2,9.3,0.3,-888888888,-888888888,53433,551,35129,239,21161,604,27375,471,32114,250,45607,610,57209,872,19.1,-888888888,1651314,8957,35628,284,1146359,10313,1.8,0.2,3.2,0.3,12.4,0.5,15.1,0.5,22,0.6,15.7,0.5,7,0.4,10.2,0.4,12.5,0.5,45897,451,60772,879,41116,229,25521,702,32237,456,40747,411,56248,1420,71480,1382,-888888888,-888888888,1547508,12132,24872,436,915476,11365,2.4,0.3,5.8,0.4,18.5,0.7,21.5,0.7,22.5,0.6,13.4,0.6,4.7,0.3,6.1,0.3,5.2,0.4,35759,317,44242,656,29619,595,16200,878,21728,406,26626,399,38258,1043,50944,644,-888888888,-888888888,16269,null,null,178,null,null,16005,null,null,0.2,null,null,0.3,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.2,null,null,0.3,null,null,-888888888,(X),(X),551,null,null,239,null,null,604,null,null,471,null,null,250,null,null,610,null,null,872,null,null,-888888888,null,(X),8957,null,null,284,null,null,10313,null,null,0.2,null,null,0.3,null,null,0.5,null,null,0.5,null,null,0.6,null,null,0.5,null,null,0.4,null,null,0.4,null,null,0.5,null,null,451,null,null,879,null,null,229,null,null,702,null,null,456,null,null,411,null,null,1420,null,null,1382,null,null,-888888888,(X),(X),12132,null,null,436,null,null,11365,null,null,0.3,null,null,0.4,null,null,0.7,null,null,0.7,null,null,0.6,null,null,0.6,null,null,0.3,null,null,0.3,null,null,0.4,null,null,317,null,null,656,null,null,595,null,null,878,null,null,406,null,null,399,null,null,1043,null,null,644,null,null,-888888888,(X),(X),29
561236,5920,27317,594,339954,6943,2.8,0.4,4.6,0.6,16.4,1.2,17.6,1,21.7,1.1,15.8,1,5.5,0.6,7.2,0.6,8.4,0.7,-888888888,-888888888,51038,1298,31848,482,17549,2442,26806,932,30429,757,39292,1861,52284,2142,19.6,-888888888,300969,3765,32489,2139,196861,5042,2.4,0.5,4,0.8,13,1.3,14.6,1.3,20.4,1.4,18.3,1.3,5.9,0.8,10.1,0.9,11.5,1.1,46123,1029,58297,2069,40107,1442,20952,4289,33515,3729,37416,3056,49881,2653,60904,4105,-888888888,-888888888,260267,3609,22262,521,143093,4080,3.3,0.8,5.4,0.9,21.2,1.9,21.8,1.6,23.4,1.9,12.3,1.4,5,0.9,3.3,0.7,4.3,0.7,33443,1789,41050,1546,26231,658,15454,2031,20361,925,24479,1281,32546,2483,50192,1785,-888888888,-888888888,5920,null,null,594,null,null,6943,null,null,0.4,null,null,0.6,null,null,1.2,null,null,1,null,null,1.1,null,null,1,null,null,0.6,null,null,0.6,null,null,0.7,null,null,-888888888,(X),(X),1298,null,null,482,null,null,2442,null,null,932,null,null,757,null,null,1861,null,null,2142,null,null,-888888888,null,(X),3765,null,null,2139,null,null,5042,null,null,0.5,null,null,0.8,null,null,1.3,null,null,1.3,null,null,1.4,null,null,1.3,null,null,0.8,null,null,0.9,null,null,1.1,null,null,1029,null,null,2069,null,null,1442,null,null,4289,null,null,3729,null,null,3056,null,null,2653,null,null,4105,null,null,-888888888,(X),(X),3609,null,null,521,null,null,4080,null,null,0.8,null,null,0.9,null,null,1.9,null,null,1.6,null,null,1.9,null,null,1.4,null,null,0.9,null,null,0.7,null,null,0.7,null,null,1789,null,null,1546,null,null,658,null,null,2031,null,null,925,null,null,1281,null,null,2483,null,null,1785,null,null,-888888888,(X),(X),30
1092495,5665,31024,249,709626,6672,2,0.2,3.4,0.3,14,0.7,17.6,0.6,23,0.6,16.7,0.6,6.3,0.4,8.5,0.5,8.4,0.5,-888888888,-888888888,53088,1012,36403,371,22266,1182,29307,998,34836,979,46833,1096,60470,762,17.8,-888888888,574899,4265,36817,479,416170,4925,1.6,0.3,2.5,0.4,11.7,0.8,15.3,0.8,22.3,0.9,17.6,0.8,7.5,0.5,10,0.7,11.4,0.6,46763,629,59769,1414,42172,508,25734,1229,35451,770,42087,494,56216,2167,71396,1660,-888888888,-888888888,517596,3847,25264,530,293456,5015,2.6,0.4,4.7,0.5,17.3,1.1,20.9,1,23.9,1,15.4,0.8,4.6,0.4,6.2,0.7,4.3,0.5,36834,522,43614,1018,30440,372,16870,1382,21880,697,27610,989,40251,829,52149,1119,-888888888,-888888888,5665,null,null,249,null,null,6672,null,null,0.2,null,null,0.3,null,null,0.7,null,null,0.6,null,null,0.6,null,null,0.6,null,null,0.4,null,null,0.5,null,null,0.5,null,null,-888888888,(X),(X),1012,null,null,371,null,null,1182,null,null,998,null,null,979,null,null,1096,null,null,762,null,null,-888888888,null,(X),4265,null,null,479,null,null,4925,null,null,0.3,null,null,0.4,null,null,0.8,null,null,0.8,null,null,0.9,null,null,0.8,null,null,0.5,null,null,0.7,null,null,0.6,null,null,629,null,null,1414,null,null,508,null,null,1229,null,null,770,null,null,494,null,null,2167,null,null,1660,null,null,-888888888,(X),(X),3847,null,null,530,null,null,5015,null,null,0.4,null,null,0.5,null,null,1.1,null,null,1,null,null,1,null,null,0.8,null,null,0.4,null,null,0.7,null,null,0.5,null,null,522,null,null,1018,null,null,372,null,null,1382,null,null,697,null,null,989,null,null,829,null,null,1119,null,null,-888888888,(X),(X),31
1483087,10908,30799,241,926935,10856,1.5,0.2,3.1,0.3,14.8,0.7,20.7,0.8,22.3,0.8,14.2,0.7,6.3,0.4,8.2,0.5,9,0.4,-888888888,-888888888,52602,834,33755,921,25316,677,30254,492,33253,1422,45977,996,62155,1537,21.1,-888888888,795722,6890,33560,1221,532543,7385,1.3,0.3,2.8,0.4,13.2,0.8,18.5,1,21.2,1,14.7,0.8,7.1,0.6,9.7,0.6,11.5,0.5,43681,2019,57807,1165,37724,1221,27209,836,32257,697,40010,1922,51898,971,75043,6808,-888888888,-888888888,687365,7348,26848,428,394392,8092,1.8,0.4,3.4,0.5,16.9,1.2,23.6,1.1,23.6,1.1,13.6,0.9,5.2,0.5,6.3,0.5,5.6,0.5,36565,467,45574,887,30713,364,20945,960,26105,989,30389,518,40217,2175,55266,2766,-888888888,-888888888,10908,null,null,241,null,null,10856,null,null,0.2,null,null,0.3,null,null,0.7,null,null,0.8,null,null,0.8,null,null,0.7,null,null,0.4,null,null,0.5,null,null,0.4,null,null,-888888888,(X),(X),834,null,null,921,null,null,677,null,null,492,null,null,1422,null,null,996,null,null,1537,null,null,-888888888,null,(X),6890,null,null,1221,null,null,7385,null,null,0.3,null,null,0.4,null,null,0.8,null,null,1,null,null,1,null,null,0.8,null,null,0.6,null,null,0.6,null,null,0.5,null,null,2019,null,null,1165,null,null,1221,null,null,836,null,null,697,null,null,1922,null,null,971,null,null,6808,null,null,-888888888,(X),(X),7348,null,null,428,null,null,8092,null,null,0.4,null,null,0.5,null,null,1.2,null,null,1.1,null,null,1.1,null,null,0.9,null,null,0.5,null,null,0.5,null,null,0.5,null,null,467,null,null,887,null,null,364,null,null,960,null,null,989,null,null,518,null,null,2175,null,null,2766,null,null,-888888888,(X),(X),32
785939,7029,36500,438,487614,7943,1.1,0.2,1.9,0.3,8.7,0.7,14.1,0.8,22.9,1.1,16.5,0.9,7,0.5,11.6,0.7,16.1,0.9,-888888888,-888888888,66497,1453,42178,359,29179,3595,33726,1901,40122,996,51426,890,67491,3991,16.1,-888888888,409361,4324,42344,898,280039,5243,1,0.3,1.8,0.4,6.6,0.7,11.1,1.1,21,1.4,15.9,1.2,7.5,0.8,13.5,0.9,21.6,1.2,56525,911,76386,1926,50676,595,32413,5293,40392,938,47694,2186,70110,3235,90846,5323,-888888888,-888888888,376578,4522,30621,583,207575,5619,1.1,0.3,2.2,0.5,11.6,1.3,18.2,1.2,25.5,1.5,17.2,1.1,6.4,0.7,9.1,0.9,8.7,0.9,43172,1515,53156,1357,36037,550,23518,4950,27088,891,33577,2150,41958,1148,57362,2646,-888888888,-888888888,7029,null,null,438,null,null,7943,null,null,0.2,null,null,0.3,null,null,0.7,null,null,0.8,null,null,1.1,null,null,0.9,null,null,0.5,null,null,0.7,null,null,0.9,null,null,-888888888,(X),(X),1453,null,null,359,null,null,3595,null,null,1901,null,null,996,null,null,890,null,null,3991,null,null,-888888888,null,(X),4324,null,null,898,null,null,5243,null,null,0.3,null,null,0.4,null,null,0.7,null,null,1.1,null,null,1.4,null,null,1.2,null,null,0.8,null,null,0.9,null,null,1.2,null,null,911,null,null,1926,null,null,595,null,null,5293,null,null,938,null,null,2186,null,null,3235,null,null,5323,null,null,-888888888,(X),(X),4522,null,null,583,null,null,5619,null,null,0.3,null,null,0.5,null,null,1.3,null,null,1.2,null,null,1.5,null,null,1.1,null,null,0.7,null,null,0.9,null,null,0.9,null,null,1515,null,null,1357,null,null,550,null,null,4950,null,null,891,null,null,2150,null,null,1148,null,null,2646,null,null,-888888888,(X),(X),33
4783780,19576,39245,664,3098447,18579,1.3,0.1,2.7,0.2,10.9,0.3,12,0.3,16,0.4,15.5,0.4,6.9,0.2,12.8,0.3,21.9,0.3,-888888888,-888888888,76177,668,45704,342,22278,502,31719,363,39832,1100,60935,484,83032,2550,21.7,-888888888,2509414,11678,46574,452,1792170,13400,1.1,0.1,2.4,0.2,9.8,0.4,10.7,0.4,14.4,0.4,14.2,0.5,6.5,0.3,13.6,0.5,27.4,0.5,61462,276,86695,961,52239,251,26034,768,38303,1417,48082,2078,75749,1133,101603,556,-888888888,-888888888,2274366,13269,31765,228,1306277,13298,1.6,0.2,3.1,0.3,12.4,0.5,13.8,0.5,18.2,0.5,17.3,0.6,7.5,0.4,11.7,0.4,14.3,0.5,50373,268,61748,803,37223,345,17401,697,25850,470,32117,443,51054,471,68086,1875,-888888888,-888888888,19576,null,null,664,null,null,18579,null,null,0.1,null,null,0.2,null,null,0.3,null,null,0.3,null,null,0.4,null,null,0.4,null,null,0.2,null,null,0.3,null,null,0.3,null,null,-888888888,(X),(X),668,null,null,342,null,null,502,null,null,363,null,null,1100,null,null,484,null,null,2550,null,null,-888888888,null,(X),11678,null,null,452,null,null,13400,null,null,0.1,null,null,0.2,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.5,null,null,0.3,null,null,0.5,null,null,0.5,null,null,276,null,null,961,null,null,251,null,null,768,null,null,1417,null,null,2078,null,null,1133,null,null,556,null,null,-888888888,(X),(X),13269,null,null,228,null,null,13298,null,null,0.2,null,null,0.3,null,null,0.5,null,null,0.5,null,null,0.5,null,null,0.6,null,null,0.4,null,null,0.4,null,null,0.5,null,null,268,null,null,803,null,null,345,null,null,697,null,null,470,null,null,443,null,null,471,null,null,1875,null,null,-888888888,(X),(X),34
993302,12052,26244,473,621434,11174,2.5,0.4,5.8,0.5,18.7,0.9,17.9,0.7,18.3,0.8,13.4,0.6,5.7,0.5,8.6,0.6,9.2,0.6,-888888888,-888888888,50015,933,31109,353,18599,1461,26477,911,29996,1148,42423,1705,57560,3153,18.5,-888888888,526317,7584,30564,488,358553,7493,2.3,0.5,5,0.7,16.9,1.2,17.1,1,17.2,1.1,13.4,0.9,6.2,0.6,10.3,0.9,11.7,0.9,41440,817,54664,1270,35901,796,22223,1090,30931,712,36070,1648,51553,2179,75074,5022,-888888888,-888888888,466985,7767,21976,464,262881,6658,2.7,0.5,6.9,0.8,21.2,1.3,19.1,1.2,19.9,1.1,13.3,1,4.9,0.7,6.3,0.7,5.8,0.8,35070,1261,43674,1341,26499,661,13009,1211,21260,795,25060,929,38863,3293,50875,1191,-888888888,-888888888,12052,null,null,473,null,null,11174,null,null,0.4,null,null,0.5,null,null,0.9,null,null,0.7,null,null,0.8,null,null,0.6,null,null,0.5,null,null,0.6,null,null,0.6,null,null,-888888888,(X),(X),933,null,null,353,null,null,1461,null,null,911,null,null,1148,null,null,1705,null,null,3153,null,null,-888888888,null,(X),7584,null,null,488,null,null,7493,null,null,0.5,null,null,0.7,null,null,1.2,null,null,1,null,null,1.1,null,null,0.9,null,null,0.6,null,null,0.9,null,null,0.9,null,null,817,null,null,1270,null,null,796,null,null,1090,null,null,712,null,null,1648,null,null,2179,null,null,5022,null,null,-888888888,(X),(X),7767,null,null,464,null,null,6658,null,null,0.5,null,null,0.8,null,null,1.3,null,null,1.2,null,null,1.1,null,null,1,null,null,0.7,null,null,0.7,null,null,0.8,null,null,1261,null,null,1341,null,null,661,null,null,1211,null,null,795,null,null,929,null,null,3293,null,null,1191,null,null,-888888888,(X),(X),35
10404534,28630,35580,174,6664138,28121,1.6,0.1,3.3,0.1,11.5,0.2,13.9,0.2,18.7,0.2,15.6,0.2,7,0.2,11.5,0.2,16.9,0.2,-888888888,-888888888,69491,530,40996,157,20814,232,30614,211,36736,274,55360,536,71684,383,24.4,-888888888,5360629,19315,40570,194,3717680,20564,1.5,0.1,2.9,0.2,10.8,0.3,12.8,0.3,17.2,0.3,15.4,0.3,7,0.2,11.9,0.3,20.5,0.3,52124,190,77548,817,46553,304,23981,702,35668,414,43881,1257,63032,2613,86817,1146,-888888888,-888888888,5043905,19046,30878,179,2946458,17820,1.8,0.1,3.8,0.2,12.5,0.3,15.2,0.4,20.5,0.4,15.9,0.3,7,0.2,11,0.3,12.3,0.3,46208,313,59326,651,35922,238,16203,356,23940,561,31321,278,49180,1254,62172,444,-888888888,-888888888,28630,null,null,174,null,null,28121,null,null,0.1,null,null,0.1,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,-888888888,(X),(X),530,null,null,157,null,null,232,null,null,211,null,null,274,null,null,536,null,null,383,null,null,-888888888,null,(X),19315,null,null,194,null,null,20564,null,null,0.1,null,null,0.2,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.2,null,null,0.3,null,null,0.3,null,null,190,null,null,817,null,null,304,null,null,702,null,null,414,null,null,1257,null,null,2613,null,null,1146,null,null,-888888888,(X),(X),19046,null,null,179,null,null,17820,null,null,0.1,null,null,0.2,null,null,0.3,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.2,null,null,0.3,null,null,0.3,null,null,313,null,null,651,null,null,238,null,null,356,null,null,561,null,null,278,null,null,1254,null,null,444,null,null,-888888888,(X),(X),36
5102499,19335,29355,348,3279797,21059,2,0.1,4.4,0.2,16.8,0.4,18.6,0.4,21.6,0.4,13.4,0.3,5.4,0.2,7.5,0.2,10.3,0.3,-888888888,-888888888,53657,555,33096,416,20359,403,26632,341,31060,218,46171,544,59243,2018,18.3,-888888888,2665726,13297,32379,245,1873932,15879,1.8,0.2,3.5,0.3,15.3,0.5,17,0.5,20.6,0.5,14.1,0.5,5.7,0.3,8.5,0.3,13.5,0.4,42039,258,59977,826,38557,703,22494,621,30714,357,37339,515,57212,1738,80225,3525,-888888888,-888888888,2436773,14720,25123,280,1405865,16186,2.2,0.2,5.5,0.4,18.9,0.6,20.8,0.7,23,0.6,12.5,0.4,5,0.3,6.1,0.3,6.1,0.3,36113,285,45231,633,29576,501,15674,487,21446,411,26164,382,39364,1130,50162,813,-888888888,-888888888,19335,null,null,348,null,null,21059,null,null,0.1,null,null,0.2,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.2,null,null,0.2,null,null,0.3,null,null,-888888888,(X),(X),555,null,null,416,null,null,403,null,null,341,null,null,218,null,null,544,null,null,2018,null,null,-888888888,null,(X),13297,null,null,245,null,null,15879,null,null,0.2,null,null,0.3,null,null,0.5,null,null,0.5,null,null,0.5,null,null,0.5,null,null,0.3,null,null,0.3,null,null,0.4,null,null,258,null,null,826,null,null,703,null,null,621,null,null,357,null,null,515,null,null,1738,null,null,3525,null,null,-888888888,(X),(X),14720,null,null,280,null,null,16186,null,null,0.2,null,null,0.4,null,null,0.6,null,null,0.7,null,null,0.6,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.3,null,null,285,null,null,633,null,null,501,null,null,487,null,null,411,null,null,382,null,null,1130,null,null,813,null,null,-888888888,(X),(X),37
