GEO_ID,S1603_C01_001E,S1603_C01_001M,S1603_C01_002E,S1603_C01_002M,S1603_C01_003E,S1603_C01_003M,S1603_C01_004E,S1603_C01_004M,S1603_C01_005E,S1603_C01_005M,S1603_C01_006E,S1603_C01_006M,S1603_C01_007E,S1603_C01_007M,S1603_C01_008E,S1603_C01_008M,S1603_C01_009E,S1603_C01_009M,S1603_C01_010E,S1603_C01_010M,S1603_C01_011E,S1603_C01_011M,S1603_C01_012E,S1603_C01_012M,S1603_C01_013E,S1603_C01_013M,S1603_C01_014E,S1603_C01_014M,S1603_C01_015E,S1603_C01_015M,S1603_C01_016E,S1603_C01_016M,S1603_C01_017E,S1603_C01_017M,S1603_C01_018E,S1603_C01_018M,S1603_C02_001E,S1603_C02_001M,S1603_C02_002E,S1603_C02_002M,S1603_C02_003E,S1603_C02_003M,S1603_C02_004E,S1603_C02_004M,S1603_C02_005E,S1603_C02_005M,S1603_C02_006E,S1603_C02_006M,S1603_C02_007E,S1603_C02_007M,S1603_C02_008E,S1603_C02_008M,S1603_C02_009E,S1603_C02_009M,S1603_C02_010E,S1603_C02_010M,S1603_C02_011E,S1603_C02_011M,S1603_C02_012E,S1603_C02_012M,S1603_C02_013E,S1603_C02_013M,S1603_C02_014E,S1603_C02_014M,S1603_C02_015E,S1603_C02_015M,S1603_C02_016E,S1603_C02_016M,S1603_C02_017E,S1603_C02_017M,S1603_C02_018E,S1603_C02_018M,S1603_C03_001E,S1603_C03_001M,S1603_C03_002E,S1603_C03_002M,S1603_C03_003E,S1603_C03_003M,S1603_C03_004E,S1603_C03_004M,S1603_C03_005E,S1603_C03_005M,S1603_C03_006E,S1603_C03_006M,S1603_C03_007E,S1603_C03_007M,S1603_C03_008E,S1603_C03_008M,S1603_C03_009E,S1603_C03_009M,S1603_C03_010E,S1603_C03_010M,S1603_C03_011E,S1603_C03_011M,S1603_C03_012E,S1603_C03_012M,S1603_C03_013E,S1603_C03_013M,S1603_C03_014E,S1603_C03_014M,S1603_C03_015E,S1603_C03_015M,S1603_C03_016E,S1603_C03_016M,S1603_C03_017E,S1603_C03_017M,S1603_C03_018E,S1603_C03_018M,S1603_C04_001E,S1603_C04_001M,S1603_C04_002E,S1603_C04_002M,S1603_C04_003E,S1603_C04_003M,S1603_C04_004E,S1603_C04_004M,S1603_C04_005E,S1603_C04_005M,S1603_C04_006E,S1603_C04_006M,S1603_C04_007E,S1603_C04_007M,S1603_C04_008E,S1603_C04_008M,S1603_C04_009E,S1603_C04_009M,S1603_C04_010E,S1603_C04_010M,S1603_C04_011E,S1603_C04_011M,S1603_C04_012E,S1603_C04_012M,S1603_C04_013E,S1603_C04_013M,S1603_C04_014E,S1603_C04_014M,S1603_C04_015E,S1603_C04_015M,S1603_C04_016E,S1603_C04_016M,S1603_C04_017E,S1603_C04_017M,S1603_C04_018E,S1603_C04_018M,NAME,S1603_C01_001EA,S1603_C01_001MA,S1603_C01_002EA,S1603_C01_002MA,S1603_C01_003MA,S1603_C01_003EA,S1603_C01_004EA,S1603_C01_004MA,S1603_C01_005MA,S1603_C01_005EA,S1603_C01_006MA,S1603_C01_006EA,S1603_C01_007MA,S1603_C01_007EA,S1603_C01_008MA,S1603_C01_008EA,S1603_C01_009EA,S1603_C01_009MA,S1603_C01_010MA,S1603_C01_010EA,S1603_C01_011MA,S1603_C01_011EA,S1603_C01_012MA,S1603_C01_012EA,S1603_C01_013EA,S1603_C01_013MA,S1603_C01_014MA,S1603_C01_014EA,S1603_C01_015MA,S1603_C01_015EA,S1603_C01_016EA,S1603_C01_016MA,S1603_C01_017MA,S1603_C01_017EA,S1603_C01_018EA,S1603_C01_018MA,S1603_C02_001EA,S1603_C02_001MA,S1603_C02_002MA,S1603_C02_002EA,S1603_C02_003MA,S1603_C02_003EA,S1603_C02_004EA,S1603_C02_004MA,S1603_C02_005MA,S1603_C02_005EA,S1603_C02_006MA,S1603_C02_006EA,S1603_C02_007EA,S1603_C02_007MA,S1603_C02_008EA,S1603_C02_008MA,S1603_C02_009MA,S1603_C02_009EA,S1603_C02_010EA,S1603_C02_010MA,S1603_C02_011EA,S1603_C02_011MA,S1603_C02_012EA,S1603_C02_012MA,S1603_C02_013MA,S1603_C02_013EA,S1603_C02_014MA,S1603_C02_014EA,S1603_C02_015MA,S1603_C02_015EA,S1603_C02_016EA,S1603_C02_016MA,S1603_C02_017MA,S1603_C02_017EA,S1603_C02_018MA,S1603_C02_018EA,S1603_C03_001EA,S1603_C03_001MA,S1603_C03_002MA,S1603_C03_002EA,S1603_C03_003MA,S1603_C03_003EA,S1603_C03_004MA,S1603_C03_004EA,S1603_C03_005MA,S1603_C03_005EA,S1603_C03_006MA,S1603_C03_006EA,S1603_C03_007MA,S1603_C03_007EA,S1603_C03_008MA,S1603_C03_008EA,S1603_C03_009MA,S1603_C03_009EA,S1603_C03_010EA,S1603_C03_010MA,S1603_C03_011MA,S1603_C03_011EA,S1603_C03_012MA,S1603_C03_012EA,S1603_C03_013MA,S1603_C03_013EA,S1603_C03_014EA,S1603_C03_014MA,S1603_C03_015MA,S1603_C03_015EA,S1603_C03_016EA,S1603_C03_016MA,S1603_C03_017EA,S1603_C03_017MA,S1603_C03_018EA,S1603_C03_018MA,S1603_C04_001EA,S1603_C04_001MA,S1603_C04_002MA,S1603_C04_002EA,S1603_C04_003MA,S1603_C04_003EA,S1603_C04_004EA,S1603_C04_004MA,S1603_C04_005EA,S1603_C04_005MA,S1603_C04_006MA,S1603_C04_006EA,S1603_C04_007EA,S1603_C04_007MA,S1603_C04_008EA,S1603_C04_008MA,S1603_C04_009EA,S1603_C04_009MA,S1603_C04_010MA,S1603_C04_010EA,S1603_C04_011MA,S1603_C04_011EA,S1603_C04_012EA,S1603_C04_012MA,S1603_C04_013EA,S1603_C04_013MA,S1603_C04_014MA,S1603_C04_014EA,S1603_C04_015MA,S1603_C04_015EA,S1603_C04_016MA,S1603_C04_016EA,S1603_C04_017EA,S1603_C04_017MA,S1603_C04_018MA,S1603_C04_018EA,state
0400000US26,9292794,2286,18.4,0.1,66.7,0.1,14.9,0.1,93.6,0.1,6.4,0.1,3.3,0.1,3.1,0.1,9082827,3458,16.7,0.3,83.3,0.3,6588324,4325,11.2,0.2,30.8,0.3,32.4,0.3,25.6,0.2,3.2,-888888888.0,3.1,-888888888.0,8445539,18479,18.3,0.1,66.4,0.1,15.3,0.1,98.4,0.1,1.6,0.1,1.0,0.1,0.6,0.1,8256569,18809,16.1,0.3,83.9,0.3,6002821,12574,10.0,0.2,31.7,0.3,33.5,0.3,24.8,0.2,-888888888,-888888888,-888888888,-888888888,847255,18146,19.2,0.6,69.1,0.7,11.7,0.5,45.0,0.9,55.0,0.9,26.2,0.7,28.8,0.9,826258,18200,23.6,1.2,76.4,1.2,585503,12710,23.7,1.0,21.1,1.0,20.8,0.8,34.3,0.9,-888888888,-888888888,-888888888,-888888888,264965,6976,24.4,1.3,69.5,1.3,6.0,0.5,64.9,1.6,35.1,1.6,9.3,1.0,25.7,1.5,257760,6991,27.3,2.1,72.7,2.1,168376,4395,33.9,2.1,23.6,2.0,22.7,1.7,19.9,1.7,-888888888,-888888888,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),26
0400000US27,4992262,2268,18.5,0.1,67.4,0.1,14.0,0.1,92.3,0.2,7.7,0.2,3.5,0.2,4.2,0.2,4874445,2746,11.4,0.3,88.6,0.3,3560801,3784,8.0,0.2,26.9,0.3,32.7,0.4,32.4,0.4,2.7,-888888888.0,3.1,-888888888.0,4451639,12295,18.0,0.1,67.2,0.1,14.8,0.1,98.2,0.1,1.8,0.1,1.1,0.1,0.7,0.1,4346719,12240,10.1,0.3,89.9,0.3,3219021,7305,6.1,0.2,27.4,0.3,33.9,0.4,32.6,0.4,-888888888,-888888888,-888888888,-888888888,540623,11467,23.0,0.9,69.4,0.8,7.5,0.5,43.9,1.1,56.1,1.1,23.7,1.1,32.4,1.3,527726,11628,22.2,1.8,77.8,1.8,341780,7561,25.4,1.4,22.0,1.3,22.0,1.2,30.6,1.4,-888888888,-888888888,-888888888,-888888888,195885,6211,27.6,1.5,69.6,1.4,2.8,0.4,54.0,1.8,46.0,1.8,8.8,1.3,37.2,2.2,191214,6362,23.1,2.9,76.9,2.9,115147,4003,34.6,3.0,27.7,2.9,17.5,1.6,20.2,2.1,-888888888,-888888888,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),27
0400000US28,2773115,2308,19.7,0.1,66.3,0.1,14.0,0.1,97.7,0.2,2.3,0.2,0.8,0.1,1.6,0.2,2681598,2884,21.5,0.7,78.5,0.7,1912708,4765,18.9,0.5,30.2,0.6,31.0,0.7,19.8,0.6,3.3,-888888888.0,4.4,-888888888.0,2667929,6101,19.7,0.1,66.0,0.1,14.3,0.1,99.6,0.1,0.4,0.1,0.2,0.1,0.2,0.1,2585031,6152,21.4,0.7,78.6,0.7,1841353,6222,18.1,0.5,30.5,0.6,31.5,0.7,19.9,0.6,-888888888,-888888888,-888888888,-888888888,105186,5346,19.2,1.8,75.1,2.1,5.7,1.1,48.2,3.2,51.8,3.2,14.0,2.0,37.8,3.5,96567,5122,25.7,3.7,74.3,3.7,71355,4557,38.1,3.8,22.7,2.8,20.3,2.6,18.9,2.6,-888888888,-888888888,-888888888,-888888888,62270,4035,20.5,2.6,76.1,2.8,3.4,1.3,49.6,4.6,50.4,4.6,7.6,2.3,42.9,5.1,55450,3539,31.9,4.6,68.1,4.6,40997,3238,47.3,5.7,22.0,3.5,19.8,3.3,10.9,3.4,-888888888,-888888888,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),28
0400000US29,5629071,2603,18.3,0.1,66.5,0.1,15.2,0.1,95.7,0.2,4.3,0.2,1.8,0.1,2.5,0.1,5455573,3595,15.0,0.4,85.0,0.4,4008554,4585,12.4,0.3,31.4,0.4,30.1,0.3,26.1,0.4,3.5,-888888888.0,2.6,-888888888.0,5266861,11286,18.2,0.1,66.2,0.1,15.7,0.1,99.2,0.1,0.8,0.1,0.5,0.1,0.3,0.1,5105274,11523,14.4,0.4,85.6,0.4,3769043,8704,11.8,0.3,32.1,0.4,30.6,0.4,25.6,0.4,-888888888,-888888888,-888888888,-888888888,362210,11372,20.8,1.2,71.3,1.3,7.9,0.6,45.4,1.8,54.6,1.8,20.8,1.2,33.8,1.8,350299,11395,23.7,2.1,76.3,2.1,239511,8194,23.1,1.4,21.0,1.6,22.2,1.3,33.8,1.9,-888888888,-888888888,-888888888,-888888888,152223,6093,25.1,1.5,70.2,1.7,4.7,0.9,57.9,2.4,42.1,2.4,9.8,1.4,32.3,2.5,147807,6134,26.7,2.9,73.3,2.9,93905,4133,33.5,2.6,21.5,2.5,23.6,2.2,21.5,2.1,-888888888,-888888888,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),29
0400000US30,937750,1344,17.3,0.1,66.6,0.2,16.1,0.1,97.9,0.2,2.1,0.2,1.0,0.2,1.1,0.2,914045,1775,14.3,0.9,85.7,0.9,676793,2419,7.7,0.6,30.5,0.9,33.5,0.9,28.2,1.0,2.7,-888888888.0,2.6,-888888888.0,894090,3954,17.3,0.2,66.4,0.2,16.3,0.1,98.6,0.2,1.4,0.2,0.7,0.1,0.7,0.1,871886,4274,13.8,0.8,86.2,0.8,648705,3271,7.4,0.6,30.8,1.0,33.7,0.9,28.1,1.1,-888888888,-888888888,-888888888,-888888888,43660,3694,18.0,3.1,69.9,3.1,12.2,2.1,83.2,2.9,16.8,2.9,7.0,1.8,9.8,2.4,42159,3660,24.7,4.4,75.3,4.4,28088,2323,15.7,2.7,23.5,3.9,29.2,4.8,31.5,4.4,-888888888,-888888888,-888888888,-888888888,15262,2381,25.5,7.1,64.6,6.8,9.9,4.1,91.2,3.3,8.8,3.3,4.3,2.3,4.5,2.2,14707,2428,18.8,5.6,81.2,5.6,8506,1414,12.4,3.6,19.7,6.3,35.2,7.6,32.7,6.8,-888888888,-888888888,-888888888,-888888888,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),30
0400000US31,1711659,1722,19.3,0.1,66.1,0.1,14.6,0.1,93.3,0.3,6.7,0.3,2.4,0.2,4.3,0.3,1660823,2191,12.4,0.5,87.6,0.5,1196112,2683,9.0,0.4,29.0,0.6,34.0,0.5,27.9,0.6,2.3,-888888888.0,2.1,-888888888.0,1535651,7070,18.8,0.2,65.7,0.2,15.5,0.1,99.1,0.1,0.9,0.1,0.6,0.1,0.4,0.1,1489622,7209,10.8,0.5,89.2,0.5,1086657,4212,6.0,0.3,29.8,0.7,35.5,0.6,28.7,0.6,-888888888,-888888888,-888888888,-888888888,176008,7243,23.2,1.5,70.3,1.7,6.4,0.9,43.0,1.9,57.0,1.9,18.4,2.0,38.7,2.6,171201,7227,25.9,2.7,74.1,2.7,109455,4509,38.4,2.5,21.7,2.4,19.5,1.9,20.4,1.7,-888888888,-888888888,-888888888,-888888888,116344,6098,26.5,1.7,70.3,1.8,3.2,0.8,47.1,2.5,52.9,2.5,14.0,2.2,39.0,3.2,113566,6043,26.6,3.4,73.4,3.4,67700,3740,49.6,3.2,23.2,3.1,16.2,2.5,10.9,1.7,-888888888,-888888888,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),31
0400000US32,2538136,1069,18.8,0.1,67.8,0.1,13.4,0.1,79.5,0.6,20.5,0.6,8.4,0.4,12.1,0.6,2501541,2581,15.4,0.8,84.6,0.8,1810960,2490,16.0,0.6,29.2,0.8,32.3,0.8,22.5,0.7,2.3,-888888888.0,1.7,-888888888.0,1783605,17029,17.7,0.3,66.5,0.3,15.9,0.2,96.5,0.3,3.5,0.3,1.9,0.2,1.6,0.2,1754561,16994,13.0,0.8,87.0,0.8,1304805,11452,8.7,0.5,30.1,0.9,36.8,0.8,24.3,0.9,-888888888,-888888888,-888888888,-888888888,754531,16968,21.6,0.6,70.9,0.7,7.5,0.5,39.4,1.4,60.6,1.4,23.7,1.2,36.9,1.6,746980,16974,20.8,1.9,79.2,1.9,506155,11157,34.8,1.7,26.9,1.6,20.7,1.5,17.6,1.1,-888888888,-888888888,-888888888,-888888888,529391,12759,26.0,0.7,69.2,0.8,4.8,0.5,45.0,1.5,55.0,1.5,16.2,1.2,38.8,1.7,523235,12806,23.8,2.3,76.2,2.3,326055,8368,46.3,2.3,27.4,1.8,17.3,1.9,9.0,1.1,-888888888,-888888888,-888888888,-888888888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),32
0400000US33,1250588,1078,17.0,0.1,68.3,0.1,14.8,0.1,94.2,0.4,5.8,0.4,3.0,0.3,2.8,0.3,1212211,1275,8.5,0.6,91.5,0.6,914207,1652,8.6,0.5,29.3,0.7,28.7,0.8,33.4,0.8,2.8,-888888888.0,3.0,-888888888.0,1153109,5751,17.2,0.1,68.0,0.2,14.8,0.1,98.0,0.2,2.0,0.2,1.3,0.2,0.7,0.2,1117835,5861,8.0,0.6,92.0,0.6,840865,4587,7.8,0.5,29.7,0.7,29.3,0.9,33.1,0.8,-888888888,-888888888,-888888888,-888888888,97479,5569,14.4,1.3,71.1,1.8,14.5,1.3,48.9,2.6,51.1,2.6,24.0,2.5,27.1,2.3,94376,5624,14.2,2.8,85.8,2.8,73342,4462,17.7,2.4,24.3,2.8,21.7,2.3,36.3,2.5,-888888888,-888888888,-888888888,-888888888,26533,2557,21.6,3.6,73.1,3.8,5.4,1.5,66.5,5.5,33.5,5.5,17.6,3.9,15.9,3.9,25983,2562,22.4,7.1,77.6,7.1,16781,1810,22.5,5.9,30.2,7.7,24.8,5.6,22.5,5.6,-888888888,-888888888,-888888888,-888888888,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),33
0400000US34,8285611,1107,18.2,0.1,67.2,0.1,14.6,0.1,77.3,0.3,22.7,0.3,11.5,0.2,11.1,0.2,8117982,2370,9.9,0.3,90.1,0.3,6004613,2513,11.9,0.2,29.4,0.3,23.4,0.3,35.3,0.3,3.2,-888888888.0,3.5,-888888888.0,5764850,24128,18.8,0.1,64.9,0.2,16.3,0.1,94.9,0.2,5.1,0.2,3.4,0.1,1.7,0.1,5631943,24394,8.2,0.3,91.8,0.3,4162559,16508,7.6,0.2,30.5,0.4,25.5,0.3,36.4,0.4,-888888888,-888888888,-888888888,-888888888,2520761,24055,16.7,0.3,72.6,0.4,10.6,0.2,37.1,0.6,62.9,0.6,30.2,0.6,32.7,0.7,2486039,23985,13.7,0.6,86.3,0.6,1842054,16411,21.4,0.6,26.9,0.6,18.8,0.6,32.9,0.6,-888888888,-888888888,-888888888,-888888888,1288272,13758,19.4,0.4,73.2,0.4,7.4,0.2,47.8,0.9,52.2,0.9,18.7,0.7,33.5,1.0,1270753,13843,19.1,0.9,80.9,0.9,881722,7742,30.0,0.9,34.1,1.0,21.5,1.0,14.5,0.8,-888888888,-888888888,-888888888,-888888888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),34
0400000US35,1937824,1795,19.3,0.1,66.1,0.1,14.6,0.1,89.2,0.5,10.8,0.5,3.5,0.2,7.3,0.5,1900089,2097,20.5,0.8,79.5,0.8,1354186,3246,16.8,0.5,26.6,0.7,31.1,0.7,25.6,0.6,3.4,-888888888.0,2.9,-888888888.0,1230227,13572,20.6,0.4,64.8,0.4,14.5,0.2,98.3,0.2,1.7,0.2,0.9,0.1,0.8,0.1,1209030,13765,15.9,0.9,84.1,0.9,846781,8820,7.7,0.5,24.2,0.9,35.3,1.0,32.8,1.0,-888888888,-888888888,-888888888,-888888888,707597,13573,16.9,0.7,68.4,0.6,14.7,0.5,73.2,1.2,26.8,1.2,8.1,0.6,18.7,1.1,691059,13662,28.5,1.4,71.5,1.4,507405,8938,32.1,1.2,30.4,1.2,24.0,1.1,13.5,0.9,-888888888,-888888888,-888888888,-888888888,560964,11805,17.6,0.7,67.3,0.6,15.1,0.4,71.4,1.5,28.6,1.5,7.6,0.6,21.0,1.4,548744,11998,28.5,1.7,71.5,1.7,399260,7968,34.8,1.4,30.9,1.4,22.5,1.2,11.8,1.0,-888888888,-888888888,-888888888,-888888888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),35
0400000US36,18307740,1992,17.1,0.1,68.4,0.1,14.6,0.1,76.5,0.2,23.5,0.2,12.2,0.1,11.3,0.2,17817522,3612,15.4,0.2,84.6,0.2,13197704,4096,15.0,0.2,27.5,0.2,24.6,0.2,32.9,0.2,4.0,-888888888.0,4.7,-888888888.0,12800748,32315,17.3,0.1,67.1,0.1,15.6,0.1,91.9,0.2,8.1,0.2,5.1,0.1,3.0,0.1,12415429,32230,12.4,0.2,87.6,0.2,9216194,23599,9.7,0.2,28.7,0.3,26.8,0.2,34.8,0.3,-888888888,-888888888,-888888888,-888888888,5506992,32144,16.4,0.2,71.5,0.2,12.2,0.2,40.7,0.4,59.3,0.4,28.7,0.4,30.6,0.5,5402093,32391,22.4,0.5,77.6,0.5,3981510,22950,27.2,0.4,24.8,0.4,19.4,0.4,28.5,0.4,-888888888,-888888888,-888888888,-888888888,2698739,18642,17.9,0.3,72.9,0.4,9.2,0.1,51.3,0.7,48.7,0.7,17.7,0.5,31.0,0.7,2648121,19078,26.6,0.8,73.4,0.8,1871351,11077,35.7,0.8,27.9,0.6,20.9,0.6,15.5,0.5,-888888888,-888888888,-888888888,-888888888,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),36
0400000US37,9029678,4982,18.4,0.1,67.5,0.1,14.1,0.1,92.2,0.2,7.8,0.2,2.6,0.1,5.2,0.2,8785582,5707,17.0,0.4,83.0,0.4,6399357,7967,15.3,0.3,27.3,0.3,30.5,0.3,26.9,0.4,2.9,-888888888.0,2.4,-888888888.0,8063356,17162,17.8,0.1,66.9,0.1,15.3,0.1,98.5,0.1,1.5,0.1,0.9,0.1,0.6,0.1,7839074,17100,15.7,0.4,84.3,0.4,5785004,11267,13.3,0.3,28.0,0.4,31.7,0.4,27.1,0.4,-888888888,-888888888,-888888888,-888888888,966322,16122,23.3,0.7,72.1,0.7,4.5,0.4,39.4,1.1,60.6,1.1,16.9,0.9,43.7,1.2,946508,15939,27.4,1.4,72.6,1.4,614353,11866,34.0,1.4,20.6,1.2,19.9,1.0,25.4,1.3,-888888888,-888888888,-888888888,-888888888,655303,11615,26.5,0.7,71.2,0.8,2.3,0.3,43.3,1.3,56.7,1.3,8.3,0.9,48.4,1.5,642819,11289,33.3,1.8,66.7,1.8,387851,8942,46.2,1.8,23.2,1.8,18.0,1.2,12.6,1.2,-888888888,-888888888,-888888888,-888888888,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),37
