GEO_ID,B20005H_001E,B20005H_001M,B20005H_002E,B20005H_002M,B20005H_003E,B20005H_003M,B20005H_004E,B20005H_004M,B20005H_005E,B20005H_005M,B20005H_006E,B20005H_006M,B20005H_007E,B20005H_007M,B20005H_008E,B20005H_008M,B20005H_009E,B20005H_009M,B20005H_010E,B20005H_010M,B20005H_011E,B20005H_011M,B20005H_012E,B20005H_012M,B20005H_013E,B20005H_013M,B20005H_014E,B20005H_014M,B20005H_015E,B20005H_015M,B20005H_016E,B20005H_016M,B20005H_017E,B20005H_017M,B20005H_018E,B20005H_018M,B20005H_019E,B20005H_019M,B20005H_020E,B20005H_020M,B20005H_021E,B20005H_021M,B20005H_022E,B20005H_022M,B20005H_023E,B20005H_023M,B20005H_024E,B20005H_024M,B20005H_025E,B20005H_025M,B20005H_026E,B20005H_026M,B20005H_027E,B20005H_027M,B20005H_028E,B20005H_028M,B20005H_029E,B20005H_029M,B20005H_030E,B20005H_030M,B20005H_031E,B20005H_031M,B20005H_032E,B20005H_032M,B20005H_033E,B20005H_033M,B20005H_034E,B20005H_034M,B20005H_035E,B20005H_035M,B20005H_036E,B20005H_036M,B20005H_037E,B20005H_037M,B20005H_038E,B20005H_038M,B20005H_039E,B20005H_039M,B20005H_040E,B20005H_040M,B20005H_041E,B20005H_041M,B20005H_042E,B20005H_042M,B20005H_043E,B20005H_043M,B20005H_044E,B20005H_044M,B20005H_045E,B20005H_045M,B20005H_046E,B20005H_046M,B20005H_047E,B20005H_047M,B20005H_048E,B20005H_048M,B20005H_049E,B20005H_049M,B20005H_050E,B20005H_050M,B20005H_051E,B20005H_051M,B20005H_052E,B20005H_052M,B20005H_053E,B20005H_053M,B20005H_054E,B20005H_054M,B20005H_055E,B20005H_055M,B20005H_056E,B20005H_056M,B20005H_057E,B20005H_057M,B20005H_058E,B20005H_058M,B20005H_059E,B20005H_059M,B20005H_060E,B20005H_060M,B20005H_061E,B20005H_061M,B20005H_062E,B20005H_062M,B20005H_063E,B20005H_063M,B20005H_064E,B20005H_064M,B20005H_065E,B20005H_065M,B20005H_066E,B20005H_066M,B20005H_067E,B20005H_067M,B20005H_068E,B20005H_068M,B20005H_069E,B20005H_069M,B20005H_070E,B20005H_070M,B20005H_071E,B20005H_071M,B20005H_072E,B20005H_072M,B20005H_073E,B20005H_073M,B20005H_074E,B20005H_074M,B20005H_075E,B20005H_075M,B20005H_076E,B20005H_076M,B20005H_077E,B20005H_077M,B20005H_078E,B20005H_078M,B20005H_079E,B20005H_079M,B20005H_080E,B20005H_080M,B20005H_081E,B20005H_081M,B20005H_082E,B20005H_082M,B20005H_083E,B20005H_083M,B20005H_084E,B20005H_084M,B20005H_085E,B20005H_085M,B20005H_086E,B20005H_086M,B20005H_087E,B20005H_087M,B20005H_088E,B20005H_088M,B20005H_089E,B20005H_089M,B20005H_090E,B20005H_090M,B20005H_091E,B20005H_091M,B20005H_092E,B20005H_092M,B20005H_093E,B20005H_093M,B20005H_094E,B20005H_094M,B20005H_095E,B20005H_095M,NAME,B20005H_001EA,B20005H_001MA,B20005H_002EA,B20005H_002MA,B20005H_003EA,B20005H_003MA,B20005H_004EA,B20005H_004MA,B20005H_005MA,B20005H_005EA,B20005H_006MA,B20005H_006EA,B20005H_007EA,B20005H_007MA,B20005H_008EA,B20005H_008MA,B20005H_009EA,B20005H_009MA,B20005H_010MA,B20005H_010EA,B20005H_011MA,B20005H_011EA,B20005H_012EA,B20005H_012MA,B20005H_013EA,B20005H_013MA,B20005H_014EA,B20005H_014MA,B20005H_015MA,B20005H_015EA,B20005H_016MA,B20005H_016EA,B20005H_017EA,B20005H_017MA,B20005H_018EA,B20005H_018MA,B20005H_019EA,B20005H_019MA,B20005H_020EA,B20005H_020MA,B20005H_021EA,B20005H_021MA,B20005H_022MA,B20005H_022EA,B20005H_023EA,B20005H_023MA,B20005H_024MA,B20005H_024EA,B20005H_025EA,B20005H_025MA,B20005H_026EA,B20005H_026MA,B20005H_027MA,B20005H_027EA,B20005H_028MA,B20005H_028EA,B20005H_029MA,B20005H_029EA,B20005H_030EA,B20005H_030MA,B20005H_031EA,B20005H_031MA,B20005H_032MA,B20005H_032EA,B20005H_033MA,B20005H_033EA,B20005H_034EA,B20005H_034MA,B20005H_035EA,B20005H_035MA,B20005H_036EA,B20005H_036MA,B20005H_037MA,B20005H_037EA,B20005H_038MA,B20005H_038EA,B20005H_039MA,B20005H_039EA,B20005H_040EA,B20005H_040MA,B20005H_041EA,B20005H_041MA,B20005H_042MA,B20005H_042EA,B20005H_043MA,B20005H_043EA,B20005H_044MA,B20005H_044EA,B20005H_045EA,B20005H_045MA,B20005H_046MA,B20005H_046EA,B20005H_047EA,B20005H_047MA,B20005H_048EA,B20005H_048MA,B20005H_049EA,B20005H_049MA,B20005H_050MA,B20005H_050EA,B20005H_051MA,B20005H_051EA,B20005H_052EA,B20005H_052MA,B20005H_053EA,B20005H_053MA,B20005H_054EA,B20005H_054MA,B20005H_055MA,B20005H_055EA,B20005H_056EA,B20005H_056MA,B20005H_057EA,B20005H_057MA,B20005H_058EA,B20005H_058MA,B20005H_059EA,B20005H_059MA,B20005H_060MA,B20005H_060EA,B20005H_061MA,B20005H_061EA,B20005H_062EA,B20005H_062MA,B20005H_063EA,B20005H_063MA,B20005H_064EA,B20005H_064MA,B20005H_065MA,B20005H_065EA,B20005H_066MA,B20005H_066EA,B20005H_067EA,B20005H_067MA,B20005H_068EA,B20005H_068MA,B20005H_069EA,B20005H_069MA,B20005H_070EA,B20005H_070MA,B20005H_071EA,B20005H_071MA,B20005H_072MA,B20005H_072EA,B20005H_073MA,B20005H_073EA,B20005H_074MA,B20005H_074EA,B20005H_075EA,B20005H_075MA,B20005H_076EA,B20005H_076MA,B20005H_077MA,B20005H_077EA,B20005H_078EA,B20005H_078MA,B20005H_079MA,B20005H_079EA,B20005H_080EA,B20005H_080MA,B20005H_081EA,B20005H_081MA,B20005H_082MA,B20005H_082EA,B20005H_083MA,B20005H_083EA,B20005H_084MA,B20005H_084EA,B20005H_085EA,B20005H_085MA,B20005H_086EA,B20005H_086MA,B20005H_087MA,B20005H_087EA,B20005H_088MA,B20005H_088EA,B20005H_089EA,B20005H_089MA,B20005H_090EA,B20005H_090MA,B20005H_091EA,B20005H_091MA,B20005H_092MA,B20005H_092EA,B20005H_093MA,B20005H_093EA,B20005H_094MA,B20005H_094EA,B20005H_095MA,B20005H_095EA,state
0400000US12,9816141,7944,4777795,5372,2047308,17237,204,228,2047104,17247,3739,1148,1985,630,8684,1325,9831,2552,26147,3325,15986,2527,35892,3810,29727,3667,74536,5883,48909,4780,117736,6184,156416,8071,130311,6554,142669,6251,104721,5676,148444,7555,180273,6758,144046,6987,242330,9804,424722,9457,2730487,18054,1854501,14642,875986,14955,116618,6973,75656,5144,86853,4314,57581,4537,91512,5216,36074,3591,57872,5184,21954,2886,46858,3615,17336,2128,43356,3789,38208,3816,20083,2045,25341,2765,13007,1815,19493,2248,23795,3290,13830,1899,20702,2275,49857,3571,5038346,4718,1566259,16305,87,107,1566172,16323,1558,540,3846,1770,9655,1532,6777,1367,26940,2902,15220,2261,39970,3995,32414,3867,85658,5410,51377,4396,138295,8044,148792,6464,126372,6461,131857,6797,99802,6024,109470,6386,142194,6634,104387,5836,140779,6895,150809,6988,3472087,16590,2416352,17106,1055735,15226,133504,5832,95513,5284,110252,6311,71373,5098,115274,5592,50408,3885,80097,4675,42255,4211,61438,5238,27562,2860,53044,4596,47915,4670,28045,2825,31660,3126,18728,1974,19633,2041,21139,2660,13184,2065,15018,2147,19693,2347,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4167998,5167,1997836,3464,1028275,9967,68,108,1028207,9950,1231,609,695,408,3879,994,2042,723,7144,1633,2545,924,7118,1561,4985,1156,17620,2304,9335,1929,31186,3501,47971,3312,42554,3893,49198,3602,45852,3280,65384,3970,96926,4502,91730,5147,167119,7063,333693,6830,969561,9917,511501,9573,458060,8703,69797,4678,42755,3263,42046,2998,23705,2833,38396,3250,15329,1972,22776,2544,10937,1706,23391,2540,10273,1885,21613,2382,22074,2461,15395,2024,14195,2222,9547,1644,9880,1498,10807,1532,9525,1658,17060,2044,28559,2249,2170162,3403,791823,9519,35,58,791788,9517,526,323,1200,709,3542,815,3041,861,6845,1312,2337,921,7766,1463,6177,1229,16845,2473,10981,1596,35933,3375,52553,3456,49756,3837,54972,3883,44870,4007,54744,3129,85173,4580,75073,4760,132258,4875,147196,5358,1378339,9672,733981,8939,644358,9782,83445,4194,63190,4235,56658,3985,37171,3556,50635,3353,24847,3008,35105,2675,20965,2476,36355,2977,17182,2168,36372,3679,32480,2688,21199,1970,20526,2400,11285,1853,15328,2117,19431,2207,17775,2274,26346,2429,18063,1767,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,232553,446,115373,282,80392,1750,0,213,80392,1750,243,257,0,213,219,184,30,50,707,481,48,78,276,188,126,118,561,335,30,50,524,298,1191,638,668,423,1663,602,1697,670,2809,843,5371,1072,6455,1261,14586,1635,43188,2270,34981,1807,16225,1395,18756,1912,2584,747,2645,867,1671,613,615,307,1382,653,262,194,660,362,136,140,549,319,364,236,444,327,657,341,641,521,1024,598,268,210,448,407,979,600,620,358,775,350,2032,521,117180,357,71133,2154,0,213,71133,2154,209,202,0,213,346,220,182,188,173,202,122,204,39,65,0,213,211,258,283,236,345,212,1755,598,1420,502,2647,807,2743,861,4202,890,8021,1544,8216,1158,11876,1259,28343,2074,46047,2163,20769,1716,25278,1812,3398,931,2829,768,2706,687,1640,498,1274,523,502,271,691,352,233,145,1296,562,555,348,1530,683,1152,395,500,305,648,389,540,278,859,415,705,341,958,425,1499,534,1763,593,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1850682,2639,921448,2098,512637,6968,0,193,512637,6968,892,480,95,105,2223,650,2417,782,6157,1257,1775,635,6678,1247,4058,992,13624,1962,9893,1604,24556,2158,33800,3185,28097,2468,31561,2848,29045,2506,37947,2837,50877,3261,42781,2744,76362,4034,109799,4293,408811,7059,198560,5135,210251,7012,35376,3310,23171,2214,21140,2317,14175,1826,20640,2532,9014,1416,10335,1549,6477,1261,10374,1476,5041,1165,8561,1430,7275,1372,4794,1043,4218,1122,2538,671,3912,1236,5305,1176,3256,878,4993,1020,9656,1439,929234,1616,292576,6154,0,193,292576,6154,238,168,938,695,3657,1155,1437,601,5775,1199,3147,829,6519,1373,7783,1394,15524,1886,10077,1542,24676,2208,29922,2629,27997,2489,28824,3019,20753,2385,20787,2469,25931,2476,18165,2061,22554,2312,17872,1741,636658,6354,326781,5662,309877,6231,56969,3775,37102,3074,35649,3178,24068,2238,32492,2540,13609,1796,18620,1848,10228,1601,16172,1784,7950,1366,12446,1963,11664,1733,5700,1096,6687,1612,5228,1140,3740,806,5075,1181,1891,637,1958,725,2629,606,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9093448,5505,4413039,3383,2213121,13035,223,155,2212898,13021,3716,785,2860,997,9232,1233,6362,1046,19480,2034,9176,1707,22430,2424,20896,3005,49358,3174,32019,2745,84977,4970,109455,4882,100954,4820,128730,4376,93447,5107,156741,5163,203349,7066,165495,7564,315480,8582,678741,12030,2199918,13118,1294828,12827,905090,11430,126011,4926,89331,4303,82731,4322,50139,3055,77210,4405,30579,2786,51480,3006,25757,2450,49969,3082,17537,2052,40118,3378,37084,2816,23162,2749,24305,2258,16515,1801,23573,2177,26347,2660,20717,2516,32333,2348,60192,3480,4680409,4039,1712433,13219,201,165,1712232,13214,2466,726,2354,730,9048,1657,7980,1549,19391,2295,10150,1775,22575,2331,15820,1789,49277,3762,35579,2597,94815,4566,120114,5395,114059,5145,119012,5211,95497,4309,119596,6140,173503,6369,139684,6054,246057,7146,315255,8819,2967976,14466,1788871,14099,1179105,14847,160026,5782,118448,5691,111098,5223,70127,3945,115521,5300,50708,3457,75088,4211,36126,3221,61264,3591,27256,2038,56582,2806,49131,3638,29346,2760,33660,2709,21903,2215,27011,2200,34699,2795,26324,2213,34889,2679,39898,2952,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4087793,4034,1975440,2788,1043203,9961,114,107,1043089,9971,1714,633,835,588,3225,817,2197,757,9668,1668,3833,977,9461,1292,5682,1251,15655,2197,9788,1672,30450,2709,44720,3722,38221,3361,47842,3770,34972,2413,65516,3594,82462,5058,83113,5079,159372,5274,394363,7824,932237,9812,544789,8847,387448,9121,55495,3415,37280,2781,34499,2968,21132,2270,31636,2861,12189,1759,19175,2008,10729,1511,16434,2388,6769,1249,15872,1940,15229,1671,8965,1379,11033,1764,7931,1623,11215,1754,13284,1345,10112,1526,17799,2281,30670,2449,2112353,2932,752322,9368,154,180,752168,9353,762,387,1295,602,2547,688,3763,953,6556,1058,3684,1079,9702,1513,7828,1945,20197,2566,15697,2382,34313,3139,46869,3196,42573,2710,46192,4084,36617,2660,52409,3426,76858,3882,73634,3982,112902,4543,157770,5295,1360031,9522,810286,9023,549745,10058,72521,3938,44703,3717,51459,3423,31039,2308,49638,4071,21890,2300,33435,2866,15897,2172,29781,2536,12684,1699,30130,2865,23626,2803,15702,1640,12400,1634,9142,1300,14124,1753,23873,2317,16258,2065,24113,1967,17330,1863,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,7567425,4761,3680009,3353,1871982,14062,372,244,1871610,14040,3337,982,2626,871,8361,1640,8612,1536,20606,2421,9414,1424,28178,2582,23987,2360,56169,3827,35896,3237,93387,4472,132929,5683,121407,5125,142937,5458,116715,5725,153239,6729,199732,6592,163183,6457,243358,8618,307537,8019,1808027,14396,1056796,13220,751231,12683,118314,5071,88712,4334,81436,4260,57650,4020,71514,3896,27606,2884,45269,3453,22223,2034,34183,3677,15342,2132,29179,2895,27275,2836,20959,1980,19194,2218,10457,1393,15072,1874,16305,2007,10924,1686,17710,1976,21907,2114,3887416,3406,1407744,12679,126,139,1407618,12698,1368,515,1275,583,9643,1571,9050,1498,24992,2748,17566,2185,36391,3331,30207,2182,78450,4487,46299,2478,110994,6333,153982,5807,118693,6030,118216,5220,85643,4410,95405,5115,138784,5002,98140,4425,129124,5574,103396,5247,2479672,12942,1487622,12066,992050,12607,162560,5868,114872,4815,109330,5157,71419,4356,104057,4183,48415,3725,68046,3990,32055,3071,50671,3450,23315,2086,44018,3061,37809,3183,23125,1776,19389,1940,14165,1827,15200,2196,17749,1899,12852,1854,13246,1855,9757,1493,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,3977786,2878,1936997,2623,975754,8606,208,164,975546,8592,2973,727,1105,487,6510,1273,3883,900,14998,2094,6223,1439,18703,2311,13904,2019,34929,3426,23941,2669,60299,4171,81996,4887,69208,4441,74715,3632,60023,4236,75365,5055,92265,3547,69763,4259,106041,5284,158702,4745,961243,8905,574356,8436,386887,7533,66175,3679,45681,2895,39277,3189,25528,2586,34337,2681,13080,1796,22355,2076,10772,1605,15955,2117,6658,1098,17765,2189,15918,2060,11152,1829,8781,1110,7142,1346,7034,1257,12252,1849,6101,1030,9101,1397,11823,1601,2040789,2644,763304,10148,39,61,763265,10152,1123,492,1571,760,4204,854,4720,1174,17081,1956,10932,1557,21520,2079,20441,2687,43050,3076,28728,2689,73885,5142,86680,5024,71776,4284,61253,4200,48078,3547,50499,3395,61553,3597,42830,3231,57099,4029,56242,3230,1277485,10142,785021,9344,492464,9183,82972,3975,62071,3726,53778,2975,36643,2984,56645,3762,22209,2265,33097,2805,15584,1902,25095,2518,11073,1347,19625,1932,17191,1936,10821,1719,10987,1296,5419,1094,6273,1124,8754,1456,4783,1022,4496,871,4948,892,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,8185170,3995,3973172,2990,2036183,10037,522,369,2035661,10016,4243,956,3024,848,9770,1249,7582,1360,23945,2323,12440,1653,25461,2325,20527,2004,46803,3161,30654,2279,97987,4768,139890,6219,126827,5889,152049,6370,116946,4795,163186,5065,210531,6575,174005,6294,270723,6951,399068,8482,1936989,10383,1133640,9827,803349,11237,131843,5282,100095,5015,83593,3922,50889,3357,68322,3767,26333,2125,42345,2737,21530,2259,38093,2962,16790,2039,31755,2733,32647,2538,22870,2323,20302,1919,13895,2087,15436,1516,19907,2004,13728,1725,22934,1905,30042,2512,4211998,2556,1512944,12683,231,190,1512713,12675,2281,683,2623,701,8391,1359,6814,1152,23891,2057,13546,1739,32759,2954,26524,2068,68307,4123,44809,3530,121770,5003,152668,5482,121099,4943,120803,5224,98478,4327,105873,5353,148605,5772,106841,4551,158776,5842,147855,6040,2699054,12711,1616135,11927,1082919,12992,182739,5330,120827,4551,111697,3771,77987,4349,111370,4795,51240,3522,69739,3257,35458,2933,59914,3895,22949,2013,50673,3101,39184,2868,24600,2082,21284,2302,13022,1421,19577,1922,21331,2566,14328,1632,19450,1742,15550,2004,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,6209046,3721,3047502,2357,1482119,10914,122,126,1481997,10901,3294,699,1870,622,8202,1340,5963,1141,20363,2041,10908,1460,23565,2191,19267,2268,45666,3018,28432,2415,77115,4230,100586,5153,88878,3975,104902,4589,76931,4311,114010,5129,147423,5654,115728,5136,202380,5707,286514,7136,1565383,10797,912100,8238,653283,10718,105419,4718,72667,3595,71109,3560,40833,2793,66459,3487,26783,1955,43179,3061,17006,1715,31928,2652,12128,1795,27973,2450,25738,1952,16155,1798,14904,1561,8288,1232,13264,1676,12888,1722,9851,1389,13898,1585,22813,2069,3161544,2890,1035006,10801,5,10,1035001,10798,1565,458,1907,704,6824,1244,4820,1114,18470,2207,10154,1578,28839,2849,26114,2658,52949,3507,34621,2712,85885,4243,100979,4234,87705,4499,88269,4212,60518,3269,67820,3182,96532,4477,76204,3633,100554,3996,84272,3584,2126538,11490,1271109,10125,855429,12160,135604,5011,94839,4484,91349,3916,63857,3287,90072,4357,43182,3279,58866,3496,27719,2228,47884,3113,19311,1843,41103,2554,34526,2263,21713,2025,18891,1854,10038,1525,13049,1905,13003,1595,10070,1426,11091,1172,9262,1290,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1227235,1821,603696,1335,343362,4282,57,74,343305,4276,1952,562,637,288,1691,487,1473,625,4152,929,2229,740,3691,809,4036,801,10143,1431,6305,982,18963,1919,25920,2155,22884,1965,28155,2052,22823,1968,26328,2277,38597,2704,29388,2322,41925,2552,52013,2602,260334,4551,134207,3749,126127,4069,21609,2013,17180,1737,14270,1563,8451,1041,11754,1599,4966,1056,6853,1028,3545,758,4998,880,2371,597,4748,921,4701,1077,2617,562,3560,748,1765,582,2365,601,2748,687,1560,371,2088,579,3978,927,623539,1305,247516,4982,40,47,247476,4984,625,331,467,288,1592,505,1850,534,4165,838,2950,809,6330,1028,4458,968,12705,1555,9558,1498,21479,2032,25563,2160,21448,1872,21253,1754,17314,1801,18235,1359,24986,1810,16467,1722,19614,1810,16417,1656,376023,5261,199384,4265,176639,5029,29457,1804,20074,1745,18291,1781,12947,1204,19380,1533,8011,1156,12590,1717,5389,947,8920,1399,3834,808,8164,1269,5065,1066,4446,983,3460,889,2848,748,3849,892,3980,781,1536,523,2259,659,2139,726,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
