GEO_ID,C24010_001E,C24010_001M,C24010_002E,C24010_002M,C24010_003E,C24010_003M,C24010_004E,C24010_004M,C24010_005E,C24010_005M,C24010_006E,C24010_006M,C24010_007E,C24010_007M,C24010_008E,C24010_008M,C24010_009E,C24010_009M,C24010_010E,C24010_010M,C24010_011E,C24010_011M,C24010_012E,C24010_012M,C24010_013E,C24010_013M,C24010_014E,C24010_014M,C24010_015E,C24010_015M,C24010_016E,C24010_016M,C24010_017E,C24010_017M,C24010_018E,C24010_018M,C24010_019E,C24010_019M,C24010_020E,C24010_020M,C24010_021E,C24010_021M,C24010_022E,C24010_022M,C24010_023E,C24010_023M,C24010_024E,C24010_024M,C24010_025E,C24010_025M,C24010_026E,C24010_026M,C24010_027E,C24010_027M,C24010_028E,C24010_028M,C24010_029E,C24010_029M,C24010_030E,C24010_030M,C24010_031E,C24010_031M,C24010_032E,C24010_032M,C24010_033E,C24010_033M,C24010_034E,C24010_034M,C24010_035E,C24010_035M,C24010_036E,C24010_036M,C24010_037E,C24010_037M,C24010_038E,C24010_038M,C24010_039E,C24010_039M,C24010_040E,C24010_040M,C24010_041E,C24010_041M,C24010_042E,C24010_042M,C24010_043E,C24010_043M,C24010_044E,C24010_044M,C24010_045E,C24010_045M,C24010_046E,C24010_046M,C24010_047E,C24010_047M,C24010_048E,C24010_048M,C24010_049E,C24010_049M,C24010_050E,C24010_050M,C24010_051E,C24010_051M,C24010_052E,C24010_052M,C24010_053E,C24010_053M,C24010_054E,C24010_054M,C24010_055E,C24010_055M,C24010_056E,C24010_056M,C24010_057E,C24010_057M,C24010_058E,C24010_058M,C24010_059E,C24010_059M,C24010_060E,C24010_060M,C24010_061E,C24010_061M,C24010_062E,C24010_062M,C24010_063E,C24010_063M,C24010_064E,C24010_064M,C24010_065E,C24010_065M,C24010_066E,C24010_066M,C24010_067E,C24010_067M,C24010_068E,C24010_068M,C24010_069E,C24010_069M,C24010_070E,C24010_070M,C24010_071E,C24010_071M,C24010_072E,C24010_072M,C24010_073E,C24010_073M,NAME,C24010_001EA,C24010_001MA,C24010_002MA,C24010_002EA,C24010_003EA,C24010_003MA,C24010_004EA,C24010_004MA,C24010_005MA,C24010_005EA,C24010_006EA,C24010_006MA,C24010_007EA,C24010_007MA,C24010_008EA,C24010_008MA,C24010_009MA,C24010_009EA,C24010_010MA,C24010_010EA,C24010_011MA,C24010_011EA,C24010_012EA,C24010_012MA,C24010_013EA,C24010_013MA,C24010_014MA,C24010_014EA,C24010_015MA,C24010_015EA,C24010_016EA,C24010_016MA,C24010_017EA,C24010_017MA,C24010_018EA,C24010_018MA,C24010_019MA,C24010_019EA,C24010_020EA,C24010_020MA,C24010_021MA,C24010_021EA,C24010_022EA,C24010_022MA,C24010_023EA,C24010_023MA,C24010_024MA,C24010_024EA,C24010_025EA,C24010_025MA,C24010_026EA,C24010_026MA,C24010_027EA,C24010_027MA,C24010_028MA,C24010_028EA,C24010_029EA,C24010_029MA,C24010_030EA,C24010_030MA,C24010_031MA,C24010_031EA,C24010_032MA,C24010_032EA,C24010_033EA,C24010_033MA,C24010_034MA,C24010_034EA,C24010_035EA,C24010_035MA,C24010_036EA,C24010_036MA,C24010_037MA,C24010_037EA,C24010_038MA,C24010_038EA,C24010_039EA,C24010_039MA,C24010_040EA,C24010_040MA,C24010_041MA,C24010_041EA,C24010_042EA,C24010_042MA,C24010_043MA,C24010_043EA,C24010_044MA,C24010_044EA,C24010_045EA,C24010_045MA,C24010_046EA,C24010_046MA,C24010_047EA,C24010_047MA,C24010_048EA,C24010_048MA,C24010_049MA,C24010_049EA,C24010_050EA,C24010_050MA,C24010_051EA,C24010_051MA,C24010_052EA,C24010_052MA,C24010_053MA,C24010_053EA,C24010_054MA,C24010_054EA,C24010_055EA,C24010_055MA,C24010_056MA,C24010_056EA,C24010_057MA,C24010_057EA,C24010_058EA,C24010_058MA,C24010_059MA,C24010_059EA,C24010_060MA,C24010_060EA,C24010_061EA,C24010_061MA,C24010_062MA,C24010_062EA,C24010_063MA,C24010_063EA,C24010_064EA,C24010_064MA,C24010_065MA,C24010_065EA,C24010_066MA,C24010_066EA,C24010_067EA,C24010_067MA,C24010_068EA,C24010_068MA,C24010_069MA,C24010_069EA,C24010_070EA,C24010_070MA,C24010_071EA,C24010_071MA,C24010_072MA,C24010_072EA,C24010_073EA,C24010_073MA,state
0400000US46,431256,5106,225095,3835,71183,3315,40840,2509,35021,2237,5819,1052,11848,1816,5149,1306,4735,1127,1964,690,13690,1797,3624,1008,2053,658,5274,1066,2739,728,4805,969,3684,823,1121,433,28556,2770,1433,741,5474,1250,2440,978,3034,763,8616,1425,9157,1150,3876,982,37622,2432,23322,2191,14300,1775,46400,3077,5120,836,25976,2367,15304,1816,41334,2741,19613,2156,14038,1542,7683,1268,206161,3151,73698,3489,24639,2045,15942,1572,8697,1156,3976,864,1676,506,730,393,1570,617,25513,2324,3895,957,1392,554,16713,1667,3513,935,19570,1862,13156,1640,6414,1194,48107,2936,10263,1407,1723,636,1286,529,437,271,16167,2093,7437,1063,12517,1712,71125,3374,22183,2249,48942,3102,1916,589,769,279,771,480,376,250,11315,1393,8231,1328,816,317,2268,689,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2881431,18741,1507886,11055,445539,10481,207128,7014,158402,6183,48726,3319,84700,4646,38597,3157,34820,3022,11283,1761,106824,4988,20870,1822,12980,1706,44051,3299,28923,3132,46887,3324,31924,2590,14963,2149,212458,8563,9727,1813,48222,4103,25199,2966,23023,2502,71419,4875,64714,4100,18376,2465,272297,9230,161980,7144,110317,5174,244615,7664,9079,1430,139622,5751,95914,4873,332977,9686,159993,6595,95210,4885,77774,6008,1373545,13539,526228,10252,174927,6625,104640,5461,70287,3833,30088,2918,14458,1945,7365,1683,8265,1341,186796,7089,26644,2962,14627,1886,123750,5854,21775,2484,134417,5497,81850,4497,52567,3679,277220,9030,57136,3608,12245,1925,6247,1298,5998,1371,93602,5825,41579,3075,72658,4334,449679,11816,159664,6196,290015,9193,10486,1597,1099,519,4678,1293,4709,1149,109932,6016,73558,4587,13949,2290,22425,2593,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12074980,34059,6577791,23537,2073106,21808,978897,15726,722862,15037,256035,8450,491718,11546,230197,7861,212081,7864,49440,3388,435986,10640,64550,4228,60644,4326,200452,6812,110340,6152,166505,7014,119248,5845,47257,3555,917823,18526,38186,2885,208184,8370,105142,6385,103042,5342,308304,11854,283835,10060,79314,5130,1125505,18451,670160,14537,455345,12970,1277896,21330,54793,4424,803981,17779,419122,12269,1183461,21782,532206,12209,401341,12771,249914,10422,5497189,25763,2139636,23289,759615,16661,436953,12832,322662,10909,146153,7162,77666,5059,32934,3989,35553,3796,799029,15550,94035,5059,67432,4279,559323,13442,78239,4911,434839,11362,286348,10306,148491,6832,1234620,18927,246495,9599,67915,4366,33829,3776,34086,3189,372311,10507,238658,9867,309241,9926,1823546,21377,674181,14705,1149365,20172,44472,4329,9323,1998,17774,2558,17375,2777,254915,9240,153520,6865,53988,4721,47407,4065,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1327452,11547,743383,7144,270020,6741,121813,4976,89913,4476,31900,2959,70543,3756,39258,2966,24588,2350,6697,1192,57856,3625,7502,1548,7221,1132,26121,2189,17012,2158,19808,1911,15815,1634,3993,940,90728,4920,5168,1263,17415,1885,9384,1213,8031,1437,28785,2770,32003,3372,7357,1254,145177,5344,87280,4817,57897,2802,115041,4945,4451,1086,67522,3999,43068,3597,122417,5806,59238,3259,36222,2927,26957,2855,584069,9087,221635,6681,70801,3669,40045,2949,30756,2611,16944,1906,8222,1208,3200,811,5522,1350,92433,3928,10030,1514,4995,1137,65881,3464,11527,1539,41457,3153,26345,2478,15112,1899,117324,4847,23764,2340,5249,1210,4110,1073,1139,591,40614,3461,18497,2298,29200,2539,204124,6332,69380,4288,134744,5055,3032,768,381,214,1233,564,1418,532,37954,3294,24139,2329,6584,1426,7231,1738,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,322899,4274,163330,3213,56109,2772,24930,1988,19231,1673,5699,1011,12055,1489,4303,885,4554,937,3198,922,14672,1377,2036,614,1330,456,7382,1006,3924,746,4452,745,3291,635,1161,465,24758,2448,896,379,3591,811,1890,607,1701,547,7688,1404,9271,1373,3312,685,24539,2107,13494,1472,11045,1524,30280,2176,3194,752,18699,1709,8387,1210,27644,2232,14794,1609,8327,1221,4523,893,159569,2896,71366,2799,22478,1608,15218,1338,7260,1050,3777,768,1536,531,810,342,1431,420,30736,2040,5990,973,1951,604,18894,1690,3901,659,14375,1552,10769,1360,3606,696,33066,2139,6489,1037,1080,593,302,214,778,539,9011,1136,5454,861,11032,1406,46301,2809,14725,1468,31576,2412,1659,547,651,380,603,284,405,245,7177,1045,5392,948,727,319,1058,390,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3986665,21243,2065539,14110,817276,12781,378473,9593,271747,8668,106726,4755,226581,6998,140709,5863,65069,3482,20803,2271,165682,6285,22658,2576,33596,2515,66543,3673,42885,3405,46540,3158,34938,2703,11602,1576,302725,9613,11131,1869,80512,4786,42927,3566,37585,3338,97501,6430,85635,5264,27946,2965,339843,10094,195708,6898,144135,6639,317641,10395,13024,2531,190279,7050,114338,6152,288054,7562,120744,5027,107750,5059,59560,3488,1921126,13868,865747,12144,319585,8649,183710,6334,135875,6382,79184,3980,49930,3199,13370,1819,15884,1903,299788,9128,44493,3682,28957,2554,188891,6673,37447,3129,167190,6750,110072,5180,57118,3646,391764,9773,74430,4335,25080,2808,16139,2239,8941,1564,119141,5245,58889,4182,114224,5919,562647,10467,209679,7771,352968,8496,12549,2031,1830,636,6497,1589,4222,1067,88419,4972,51613,3834,22054,2144,14752,2307,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3229431,17677,1719108,10611,627591,11299,273640,8342,203789,7269,69851,4502,190220,6452,105894,5375,67242,4077,17084,2012,116965,5238,21130,2525,14659,1668,45279,3061,35897,3145,46766,3558,36062,3059,10704,1605,230841,8919,12756,2310,45903,3814,28605,2929,17298,2240,78494,5589,66460,4289,27228,3215,285622,9131,174185,7810,111437,4973,281527,9744,40310,3786,142095,7188,99122,5733,293527,8419,130498,5232,96602,5444,66427,4415,1510323,14843,616637,10377,227098,7538,138344,5770,88754,4765,60072,3882,31261,2913,13800,1701,15011,1922,203838,6069,33275,3163,20505,2248,120636,4449,29422,2380,125629,6631,88143,5062,37486,3715,333642,8901,65040,3820,12645,2007,8024,1487,4621,1136,102694,6476,42396,3932,110867,4935,458060,9662,161536,7477,296524,8394,23294,2525,13464,2031,5512,1075,4318,1058,78690,4949,41753,3127,18445,2383,18492,2591,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,752310,9863,402199,7058,102952,4458,46042,2825,34472,2175,11570,1746,22884,2263,9195,1522,9492,1516,4197,952,22967,2157,4467,891,4700,1068,10706,1546,3094,771,11059,1736,8256,1404,2803,974,57515,3870,2407,722,14156,1878,7694,1309,6462,1100,16073,2107,18979,2206,5900,1282,64936,4246,37614,3402,27322,2395,88610,4958,3893,1373,55422,4067,29295,2644,88186,4462,35177,2856,34297,3157,18712,2294,350111,6166,129384,4478,35224,2646,20611,2077,14613,1826,6546,1368,3306,846,896,429,2344,945,47291,3026,7490,1291,4988,1096,31681,2431,3132,803,40323,3066,25258,2573,15065,1793,84716,4213,19924,2181,3211,821,1894,668,1317,514,23853,2511,14122,1793,23606,2709,118773,4620,42815,3179,75958,3841,2274,728,399,286,1194,531,681,367,14964,2110,9504,1485,3123,1038,2337,766,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2873231,15153,1481716,9748,451566,7322,224539,5565,170068,4735,54471,3104,104942,3763,46753,2803,45737,2865,12452,1512,87592,3465,14241,1516,9499,1226,41098,2535,22754,2175,34493,2598,26427,2095,8066,1240,190704,6396,9523,1592,38145,2690,18121,1848,20024,1893,65958,4607,60186,3438,16892,2092,237491,6660,138352,5768,99139,5060,227144,5712,23053,2115,115094,4309,88997,3573,374811,7485,214757,5539,84284,3519,75770,3748,1391515,9647,521084,9087,179990,4723,104543,4341,75447,3493,33545,2141,18366,1600,6057,860,9122,1326,180329,6044,30675,2544,10803,1412,117019,4202,21832,1931,127220,4336,86063,3141,41157,2825,302167,7085,76771,3925,11365,1463,5738,1121,5627,1115,98716,4553,36883,2394,78432,3558,438705,8564,139297,5475,299408,7386,16162,1895,7700,1162,3783,851,4679,1092,113397,4011,79615,3603,10772,1302,23010,2101,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,295192,4132,160407,3063,45839,2614,24608,2165,19732,1954,4876,1096,7665,1057,1590,583,3710,908,2365,639,9636,1318,1586,584,1028,476,6099,1157,923,430,3930,886,3337,850,593,327,19887,1847,518,325,5022,1359,2551,1039,2471,862,5948,1370,6617,1259,1782,711,22075,2487,14231,1999,7844,1627,44308,2992,2100,711,27367,2350,14841,1965,28298,2495,10339,1564,11774,1668,6185,1178,134785,3311,54779,2932,16907,1626,11760,1563,5147,931,3015,933,485,256,1064,583,1466,757,24097,2457,3692,967,1386,635,17601,2128,1418,658,10760,1493,8009,1325,2751,782,34133,2635,6008,1217,2762,1128,1092,558,1670,1027,10559,1766,7172,1364,7632,1600,39423,2779,13015,1980,26408,2081,2080,706,625,267,1224,621,231,198,4370,1057,1663,585,1777,515,930,553,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1065584,11160,560576,8324,139085,6372,59376,4371,37723,3174,21653,2260,24980,2710,9316,1934,12242,1804,3422,937,36970,3395,3659,1033,6314,1465,19272,2849,7725,1488,17759,2124,13451,1998,4308,1129,130473,5605,3490,1092,48641,4082,26761,3353,21880,2595,27943,2892,40127,3682,10272,1785,108768,5741,57195,4554,51573,3715,97709,5022,8834,1781,45341,3260,43534,3661,84541,4944,37605,2886,27942,3526,18994,2440,505008,8656,203127,7137,65145,3953,34164,2945,30981,2589,11693,1756,2774,790,2910,1200,6009,1356,81501,4522,11956,1772,4005,1058,60440,4323,5100,1248,44788,3519,31827,2620,12961,1993,95744,4845,15093,2291,10738,1810,5905,1599,4833,1104,31399,2553,19268,1922,19246,2866,177223,6745,68075,4189,109148,4720,3879,1034,1504,704,955,466,1420,572,25035,3163,20598,2717,1787,615,2650,1189,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
