GEO_ID,B27017_001E,B27017_001M,B27017_002E,B27017_002M,B27017_003E,B27017_003M,B27017_004E,B27017_004M,B27017_005E,B27017_005M,B27017_006E,B27017_006M,B27017_007E,B27017_007M,B27017_008E,B27017_008M,B27017_009E,B27017_009M,B27017_010E,B27017_010M,B27017_011E,B27017_011M,B27017_012E,B27017_012M,B27017_013E,B27017_013M,B27017_014E,B27017_014M,B27017_015E,B27017_015M,B27017_016E,B27017_016M,B27017_017E,B27017_017M,B27017_018E,B27017_018M,B27017_019E,B27017_019M,B27017_020E,B27017_020M,B27017_021E,B27017_021M,B27017_022E,B27017_022M,B27017_023E,B27017_023M,B27017_024E,B27017_024M,B27017_025E,B27017_025M,B27017_026E,B27017_026M,B27017_027E,B27017_027M,B27017_028E,B27017_028M,B27017_029E,B27017_029M,B27017_030E,B27017_030M,B27017_031E,B27017_031M,B27017_032E,B27017_032M,B27017_033E,B27017_033M,B27017_034E,B27017_034M,B27017_035E,B27017_035M,B27017_036E,B27017_036M,B27017_037E,B27017_037M,B27017_038E,B27017_038M,B27017_039E,B27017_039M,B27017_040E,B27017_040M,B27017_041E,B27017_041M,B27017_042E,B27017_042M,B27017_043E,B27017_043M,B27017_044E,B27017_044M,B27017_045E,B27017_045M,B27017_046E,B27017_046M,B27017_047E,B27017_047M,B27017_048E,B27017_048M,B27017_049E,B27017_049M,B27017_050E,B27017_050M,B27017_051E,B27017_051M,B27017_052E,B27017_052M,B27017_053E,B27017_053M,B27017_054E,B27017_054M,B27017_055E,B27017_055M,B27017_056E,B27017_056M,B27017_057E,B27017_057M,B27017_058E,B27017_058M,B27017_059E,B27017_059M,B27017_060E,B27017_060M,B27017_061E,B27017_061M,B27017_062E,B27017_062M,B27017_063E,B27017_063M,B27017_064E,B27017_064M,B27017_065E,B27017_065M,B27017_066E,B27017_066M,B27017_067E,B27017_067M,B27017_068E,B27017_068M,B27017_069E,B27017_069M,B27017_070E,B27017_070M,B27017_071E,B27017_071M,B27017_072E,B27017_072M,B27017_073E,B27017_073M,B27017_074E,B27017_074M,B27017_075E,B27017_075M,B27017_076E,B27017_076M,B27017_077E,B27017_077M,B27017_078E,B27017_078M,B27017_079E,B27017_079M,B27017_080E,B27017_080M,B27017_081E,B27017_081M,B27017_082E,B27017_082M,B27017_083E,B27017_083M,B27017_084E,B27017_084M,B27017_085E,B27017_085M,B27017_086E,B27017_086M,B27017_087E,B27017_087M,B27017_088E,B27017_088M,B27017_089E,B27017_089M,B27017_090E,B27017_090M,B27017_091E,B27017_091M,NAME,B27017_001MA,B27017_001EA,B27017_002EA,B27017_002MA,B27017_003EA,B27017_003MA,B27017_004MA,B27017_004EA,B27017_005MA,B27017_005EA,B27017_006EA,B27017_006MA,B27017_007EA,B27017_007MA,B27017_008EA,B27017_008MA,B27017_009EA,B27017_009MA,B27017_010MA,B27017_010EA,B27017_011MA,B27017_011EA,B27017_012MA,B27017_012EA,B27017_013MA,B27017_013EA,B27017_014EA,B27017_014MA,B27017_015MA,B27017_015EA,B27017_016EA,B27017_016MA,B27017_017EA,B27017_017MA,B27017_018EA,B27017_018MA,B27017_019EA,B27017_019MA,B27017_020EA,B27017_020MA,B27017_021MA,B27017_021EA,B27017_022MA,B27017_022EA,B27017_023MA,B27017_023EA,B27017_024EA,B27017_024MA,B27017_025EA,B27017_025MA,B27017_026EA,B27017_026MA,B27017_027EA,B27017_027MA,B27017_028EA,B27017_028MA,B27017_029EA,B27017_029MA,B27017_030EA,B27017_030MA,B27017_031MA,B27017_031EA,B27017_032MA,B27017_032EA,B27017_033MA,B27017_033EA,B27017_034MA,B27017_034EA,B27017_035EA,B27017_035MA,B27017_036EA,B27017_036MA,B27017_037MA,B27017_037EA,B27017_038MA,B27017_038EA,B27017_039MA,B27017_039EA,B27017_040EA,B27017_040MA,B27017_041EA,B27017_041MA,B27017_042EA,B27017_042MA,B27017_043MA,B27017_043EA,B27017_044MA,B27017_044EA,B27017_045MA,B27017_045EA,B27017_046EA,B27017_046MA,B27017_047EA,B27017_047MA,B27017_048MA,B27017_048EA,B27017_049MA,B27017_049EA,B27017_050MA,B27017_050EA,B27017_051EA,B27017_051MA,B27017_052EA,B27017_052MA,B27017_053EA,B27017_053MA,B27017_054MA,B27017_054EA,B27017_055MA,B27017_055EA,B27017_056MA,B27017_056EA,B27017_057EA,B27017_057MA,B27017_058EA,B27017_058MA,B27017_059MA,B27017_059EA,B27017_060MA,B27017_060EA,B27017_061MA,B27017_061EA,B27017_062EA,B27017_062MA,B27017_063EA,B27017_063MA,B27017_064EA,B27017_064MA,B27017_065MA,B27017_065EA,B27017_066MA,B27017_066EA,B27017_067MA,B27017_067EA,B27017_068EA,B27017_068MA,B27017_069EA,B27017_069MA,B27017_070MA,B27017_070EA,B27017_071MA,B27017_071EA,B27017_072MA,B27017_072EA,B27017_073EA,B27017_073MA,B27017_074EA,B27017_074MA,B27017_075EA,B27017_075MA,B27017_076MA,B27017_076EA,B27017_077MA,B27017_077EA,B27017_078MA,B27017_078EA,B27017_079EA,B27017_079MA,B27017_080EA,B27017_080MA,B27017_081MA,B27017_081EA,B27017_082MA,B27017_082EA,B27017_083MA,B27017_083EA,B27017_084EA,B27017_084MA,B27017_085EA,B27017_085MA,B27017_086EA,B27017_086MA,B27017_087MA,B27017_087EA,B27017_088MA,B27017_088EA,B27017_089EA,B27017_089MA,B27017_090EA,B27017_090MA,B27017_091EA,B27017_091MA,state
0400000US26,9726348,4343,603496,16197,196848,9475,34843,3902,162005,9000,365935,10576,113604,6222,252331,9280,40713,2502,24635,2074,16078,1604,774223,22987,245369,11959,40497,4217,204872,10544,431561,13239,110503,5842,321058,11266,97293,4291,39932,2912,57361,3558,649247,18659,200822,9970,61046,5792,139776,8060,347798,11249,132488,6445,215310,8931,100627,4512,51119,3176,49508,3468,186812,9921,57503,5319,22021,3652,35482,4094,97470,5822,46151,3699,51319,4322,31839,2720,19263,2147,12576,1486,867184,22198,221040,10553,118084,7037,102956,6828,484197,13480,288051,9428,196146,9470,161947,6103,108055,5130,53892,3451,849206,22518,207059,9969,141166,7341,65893,5635,477045,12164,343073,10098,133972,7211,165102,6399,116394,4871,48708,3435,786328,20531,181820,8642,144186,7879,37634,3683,444169,12472,348349,11887,95820,5453,160339,6417,120677,5450,39662,2868,1429464,26039,299897,10417,264957,9682,34940,3637,855570,17534,738542,15752,117028,6423,273997,7414,217757,7188,56240,3485,3580388,36045,629618,14274,598716,13654,30902,3628,2356023,23697,2224364,22887,131659,6133,594747,8808,480534,7823,114213,5646,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5448347,2853,219109,10216,64122,5805,12676,2117,51446,5437,136782,6273,52689,4254,84093,4652,18205,1585,10204,1354,8001,1203,298239,13900,93866,8105,18381,3022,75485,7592,164854,6943,48101,3431,116753,5574,39519,2439,17347,1782,22172,1845,276068,12737,91112,6504,23076,3047,68036,5841,133886,7172,51745,3931,82141,4980,51070,2898,29000,2503,22070,2049,85655,8094,28985,4391,10695,2661,18290,3099,44721,4731,19927,2301,24794,3986,11949,1195,7928,1105,4021,725,396723,12850,112421,7079,56811,4784,55610,5337,211779,7209,117918,5121,93861,5308,72523,3608,45362,3243,27161,2272,428809,15013,120395,6583,78548,5068,41847,4127,234782,8387,161776,6727,73006,5495,73632,3275,50830,3212,22802,2001,402352,11664,105254,5760,77737,5344,27517,3314,224916,8046,176957,7258,47959,3881,72182,3818,51870,3267,20312,1970,799729,19022,189710,8212,167453,7988,22257,2903,477122,11653,410657,10107,66465,4456,132897,4992,95037,4351,37860,3275,2541663,25811,528767,10587,503624,9954,25143,3182,1655727,17662,1569755,17044,85972,5267,357169,6959,273282,6618,83887,3882,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2883333,2290,262990,14839,99176,8044,9221,2598,89955,7035,146801,8728,41172,5160,105629,7696,17013,2316,6731,1475,10282,1798,307932,12380,102442,7360,14584,4021,87858,6988,160593,7578,44657,4440,115936,6334,44897,3197,10905,1580,33992,3160,247747,14261,73665,7726,17005,3452,56660,6314,130136,8080,54797,4318,75339,7110,43946,3327,14850,2152,29096,2531,77123,7503,25273,3636,8888,2446,16385,2995,39555,4237,20384,3289,19171,2726,12295,2090,5256,1308,7039,1547,312924,19093,88304,8396,37579,5543,50725,6193,174645,11318,105130,8188,69515,7146,49975,4017,22105,2458,27870,3029,281396,14596,76978,6785,43408,5497,33570,4770,157873,9351,108490,7987,49383,5568,46545,3770,26917,2994,19628,2179,230214,13411,57442,5531,34781,4595,22661,3593,135775,8677,100693,6694,35082,5165,36997,3258,21905,2763,15092,1848,393550,17358,88539,6376,70438,6261,18101,2695,243088,11573,199032,9612,44056,4705,61923,4269,40952,3396,20971,2400,769457,18550,135422,7837,122899,7559,12523,2253,496139,13266,456162,13061,39977,4163,137896,5746,97634,5315,40262,3757,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5919553,4848,340742,15044,114704,10291,22154,4512,92550,8948,199498,6844,73594,5236,125904,6141,26540,2755,12352,1899,14188,1813,454563,18080,148634,10161,29749,5018,118885,10137,248141,10144,83952,5803,164189,8475,57788,3566,22034,2497,35754,2900,418996,15134,135096,7711,43873,5106,91223,6887,211385,9232,97891,5756,113494,7066,72515,4047,33370,3228,39145,3146,120488,9921,36584,4657,13954,2806,22630,3581,59409,5214,30719,3314,28690,3568,24495,2869,11657,1755,12838,1948,563778,20787,150796,9584,84111,6338,66685,7515,311040,12179,196147,8558,114893,8339,101942,4842,54271,3523,47671,3514,538530,21748,134375,9799,92865,7777,41510,5262,302831,12822,221584,9980,81247,6684,101324,5693,56231,3563,45093,3929,485837,18541,119515,8508,95855,7565,23660,3274,280628,11091,222941,10214,57687,4868,85694,5277,51599,4186,34095,3132,909329,24383,202378,9093,177089,8683,25289,3634,548714,16465,472343,15767,76371,5205,158237,6475,100112,5153,58125,4074,2087290,27594,380544,12140,358159,12301,22385,2857,1361246,18425,1282037,18833,79209,5841,345500,7630,237741,6585,107759,4900,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1022800,2028,56550,5893,15843,2916,3410,1375,12433,2538,36474,3941,14381,2550,22093,3070,4233,1034,1871,539,2362,844,71227,6099,18347,3098,2814,1217,15533,3152,43832,3858,15853,2471,27979,3434,9048,1138,3461,823,5587,918,73031,6666,20521,3297,5503,1641,15018,3008,38660,4185,16174,2237,22486,3296,13850,1564,6377,1201,7473,1161,20736,3505,5270,1602,1451,762,3819,1454,12195,2395,7576,1832,4619,1344,3271,847,1628,545,1643,602,106878,7872,28722,3807,11358,2424,17364,3160,57838,4985,34701,3863,23137,2864,20318,2147,12129,1640,8189,1477,100521,8040,27630,3842,13665,2511,13965,3056,52427,4720,37003,3714,15424,2214,20464,2643,12132,1974,8332,1487,86124,7772,20622,3107,13097,2802,7525,1960,49769,5473,36610,4064,13159,2716,15733,2131,10040,1750,5693,1180,153913,8209,34333,3720,26761,3316,7572,1836,90340,5027,74882,4631,15458,2283,29240,2667,19739,2033,9501,1731,353820,11540,61514,4603,54705,4269,6809,1434,223484,7305,202317,7548,21167,2605,68822,3549,47897,3262,20925,2360,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1860579,1809,85719,7365,27582,4069,5340,1341,22242,3732,48917,3980,20990,2250,27927,2961,9220,1501,4420,984,4800,1018,115098,8836,40630,4886,9096,2293,31534,4665,63497,4920,27358,3076,36139,3477,10971,1190,4772,899,6199,997,125820,9335,45227,5275,13437,3100,31790,4544,60313,4511,32362,3178,27951,3127,20280,1880,10365,1336,9915,1292,32229,5125,10753,3386,5933,3162,4820,1372,15649,2224,9631,1872,6018,1276,5827,1071,3506,924,2321,658,171840,8651,55012,5149,32627,4272,22385,3141,90093,4434,60958,4150,29135,3401,26735,2806,15094,1826,11641,2023,164120,9243,48642,4785,35238,3706,13404,2844,87181,4562,69493,4229,17688,1892,28297,2572,16139,1815,12158,1702,165758,8815,45310,3921,36253,3535,9057,1992,94237,5719,77741,5030,16496,3054,26211,2619,16920,1716,9291,1691,292012,9831,73650,4768,68298,4721,5352,1125,175643,6197,156583,5856,19060,2090,42719,2748,28651,2577,14068,1764,707983,13097,138758,6216,133224,6280,5534,1393,457188,8217,435894,8517,21294,2516,112037,3909,81596,3517,30441,2563,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2947411,2424,177890,12516,55030,6535,8337,2276,46693,6365,107487,7769,26738,3285,80749,6400,15373,2170,5672,1156,9701,1684,205924,14493,75244,9220,18461,4793,56783,7794,107464,7075,31417,3225,76047,6274,23216,2381,6681,1353,16535,1967,199368,12599,63972,6502,20488,4006,43484,5734,99787,6604,39514,3457,60273,5910,35609,3506,11784,1941,23825,2680,62218,7405,20690,3998,8493,2727,12197,3137,32369,3581,16111,2781,16258,2919,9159,1791,2618,827,6541,1479,292771,14730,82995,6868,44501,5450,38494,4652,169337,8987,93615,6175,75722,5747,40439,3871,13908,1860,26531,3234,293804,14918,78127,6376,47394,5857,30733,5033,171461,9750,115368,7640,56093,4968,44216,3878,20600,2811,23616,3095,250086,14687,59174,7263,44658,6288,14516,3535,151897,8708,112617,6906,39280,4908,39015,3820,18716,2634,20299,2345,457156,16804,101997,6782,85211,6251,16786,2985,289932,11257,231898,9321,58034,6342,65227,4437,34788,3001,30439,2726,1008194,20078,168730,7869,151829,7042,16901,2760,657234,14135,585722,12989,71512,6245,182230,5671,117076,5539,65154,4324,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1296946,1793,49029,6305,13288,3224,1637,774,11651,3180,30562,3794,10270,2142,20292,3215,5179,1095,3026,895,2153,753,50828,5303,14315,3008,1736,875,12579,3090,28566,3120,7327,1279,21239,2895,7947,1238,4323,1026,3624,807,56486,6135,13098,3403,4864,1786,8234,2569,30021,3731,13784,2538,16237,2918,13367,1874,6741,1232,6626,1248,19156,3710,4377,1491,813,474,3564,1403,10905,2643,4107,1755,6798,2073,3874,929,2222,679,1652,577,84347,7114,18010,3161,8101,2293,9909,2227,48004,4559,28690,3082,19314,2891,18333,2065,11448,1817,6885,1272,94937,7454,21793,3619,10903,2993,10890,2580,51949,3954,36639,3418,15310,2711,21195,2336,13699,1601,7496,1437,84654,7418,18733,3099,12427,2704,6306,1622,48125,4415,36887,4105,11238,1883,17796,2344,12778,1890,5018,1211,191254,11473,41524,4666,33479,4017,8045,2195,116994,7532,94955,6917,22039,3324,32736,3133,23402,2591,9334,1809,666255,14495,120635,6577,113670,6054,6965,1782,438668,9460,414109,8794,24559,3027,106952,4479,82065,3902,24887,3008,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8824413,2890,387543,17230,123787,9688,21773,3485,102014,8897,222765,9728,71262,5099,151503,8331,40991,3550,16712,1856,24279,2808,495130,22860,163588,12672,27565,4536,136023,11109,257047,11648,69285,5418,187762,9562,74495,4879,20520,2561,53975,3586,410523,21798,126766,10152,27624,3918,99142,9922,213283,12868,65930,5469,147353,10854,70474,4216,29005,3080,41469,3452,130932,13348,39561,6612,11602,3150,27959,5203,68681,7478,25811,4119,42870,5734,22690,2700,10448,1744,12242,1966,596829,26253,164288,11054,67467,6830,96821,8728,326967,16446,159147,9215,167820,11676,105574,5688,53014,4350,52560,3908,582684,27160,156376,11504,90474,8349,65902,7855,323835,16137,203952,11392,119883,9252,102473,6022,52506,4218,49967,4586,541917,24274,129210,9645,86347,7145,42863,5553,316500,15632,219447,11464,97053,8056,96207,4976,53550,3408,42657,3778,1007907,30215,224877,11528,183988,10955,40889,5343,612280,22153,480369,18166,131911,9609,170750,6223,104725,4973,66025,4006,4670948,37948,933594,15764,879658,15764,53936,6112,3043607,25748,2820501,25402,223106,10224,693747,10124,497574,9185,196173,7443,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2037865,2280,182248,13158,62699,7116,8978,2603,53721,6154,106450,7831,23964,3298,82486,6417,13099,2119,3745,962,9354,1735,219314,12655,75414,7669,7481,2573,67933,6956,114926,6329,22458,2858,92468,5938,28974,2541,7288,1206,21686,2446,167693,12444,56293,6843,11687,2623,44606,6234,82417,6458,24431,3100,57986,5717,28983,3066,9997,1807,18986,2521,58906,9625,19176,5050,3364,1871,15812,5014,31049,4927,10030,2372,21019,3666,8681,1712,3164,960,5517,1349,215392,11979,57858,5768,18948,3557,38910,4782,122079,8217,55314,4581,66765,5718,35455,3689,14257,1991,21198,2895,179624,11764,43200,5576,19470,4108,23730,3720,103346,7201,58548,5573,44798,5335,33078,2942,15796,2137,17282,2039,155930,9871,36767,3833,23305,3726,13462,2684,93827,6734,59633,5389,34194,4727,25336,2896,14012,1920,11324,1905,272044,15605,61316,5803,47703,5105,13613,3088,162784,11145,121894,8911,40890,5183,47944,4003,28974,3089,18970,2513,586714,16357,98655,6594,85694,6480,12961,2487,364768,9873,322462,9812,42306,4541,123291,5405,86775,4376,36516,3289,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19321141,5003,1243004,29566,384977,17487,76692,5850,308285,17214,748277,17907,226833,10301,521444,15799,109750,5402,42385,3086,67365,4525,1478766,42546,458378,19146,90062,8487,368316,18576,780280,23392,190144,8892,590136,20669,240108,9241,63381,4958,176727,7832,1243859,31486,363216,15723,99642,9458,263574,13188,652711,17201,211251,9342,441460,13595,227932,8145,81895,4535,146037,7141,359486,17573,104357,8846,38224,5178,66133,7450,194568,9783,74279,4965,120289,8206,60561,3957,26393,2428,34168,3294,1509361,36520,376768,15694,183876,12431,192892,10345,859496,23846,442212,16071,417284,15722,273097,9479,132024,5998,141073,7274,1436376,35673,350775,15616,212918,12553,137857,7951,843841,23159,516648,15942,327193,14105,241760,8834,129300,6769,112460,6507,1263024,36169,278481,15065,192806,11388,85675,8545,762193,21539,528680,13996,233513,12873,222350,8848,130910,6298,91440,6781,2307607,42231,471235,15148,371560,13395,99675,7914,1464617,28666,1136120,25431,328497,15582,371755,9558,230412,7503,141343,6817,8479658,62631,1483586,22461,1370795,21023,112791,7037,5676853,44415,5157679,43179,519174,18339,1319219,14589,947000,13002,372219,9969,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9951016,4818,651433,22612,224756,12376,33070,4922,191686,11817,386464,13394,131677,7346,254787,10439,40213,3011,18225,2137,21988,2274,818578,26177,280678,14151,30389,3896,250289,13532,433458,14261,128220,7343,305238,12593,104442,5023,34441,2696,70001,4427,731785,21612,220079,12101,49425,5027,170654,11051,376363,13257,165001,8729,211362,11456,135343,6363,60820,4631,74523,4703,224567,15855,64022,7461,17828,3310,46194,6323,122149,9153,58519,5216,63630,6736,38396,4071,18263,2508,20133,2745,964959,24707,249757,12620,97585,7884,152172,10930,547524,14433,322148,9915,225376,10366,167678,7251,87067,5100,80611,4425,899439,28526,225144,13285,136308,9484,88836,7293,517909,17363,362318,12543,155591,9186,156386,7076,91748,4847,64638,4626,815786,27043,197834,11115,147636,9855,50198,5016,477129,18107,366332,13610,110797,8402,140823,6076,85089,5063,55734,3750,1381306,30335,304758,13682,251513,10966,53245,6746,856957,18731,717407,17048,139550,9073,219591,7161,145416,5655,74175,3975,3463163,36606,629304,14919,584914,14485,44390,3757,2247470,25508,2088754,26912,158716,8338,586389,12185,431173,9597,155216,6674,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
