GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001EA,C23001_001MA,C23001_002MA,C23001_002EA,C23001_003EA,C23001_003MA,C23001_004MA,C23001_004EA,C23001_005MA,C23001_005EA,C23001_006EA,C23001_006MA,C23001_007EA,C23001_007MA,C23001_008EA,C23001_008MA,C23001_009MA,C23001_009EA,C23001_010EA,C23001_010MA,C23001_011MA,C23001_011EA,C23001_012EA,C23001_012MA,C23001_013MA,C23001_013EA,C23001_014EA,C23001_014MA,C23001_015MA,C23001_015EA,C23001_016MA,C23001_016EA,C23001_017EA,C23001_017MA,C23001_018MA,C23001_018EA,C23001_019EA,C23001_019MA,C23001_020MA,C23001_020EA,C23001_021MA,C23001_021EA,C23001_022MA,C23001_022EA,C23001_023EA,C23001_023MA,C23001_024EA,C23001_024MA,C23001_025MA,C23001_025EA,C23001_026MA,C23001_026EA,C23001_027MA,C23001_027EA,C23001_028EA,C23001_028MA,C23001_029MA,C23001_029EA,C23001_030EA,C23001_030MA,C23001_031MA,C23001_031EA,C23001_032MA,C23001_032EA,C23001_033MA,C23001_033EA,C23001_034MA,C23001_034EA,C23001_035EA,C23001_035MA,C23001_036MA,C23001_036EA,C23001_037MA,C23001_037EA,C23001_038MA,C23001_038EA,C23001_039EA,C23001_039MA,C23001_040EA,C23001_040MA,C23001_041EA,C23001_041MA,C23001_042EA,C23001_042MA,C23001_043MA,C23001_043EA,C23001_044EA,C23001_044MA,C23001_045MA,C23001_045EA,C23001_046EA,C23001_046MA,C23001_047EA,C23001_047MA,C23001_048MA,C23001_048EA,C23001_049MA,C23001_049EA,C23001_050EA,C23001_050MA,C23001_051EA,C23001_051MA,C23001_052EA,C23001_052MA,C23001_053MA,C23001_053EA,C23001_054EA,C23001_054MA,C23001_055MA,C23001_055EA,C23001_056EA,C23001_056MA,C23001_057EA,C23001_057MA,C23001_058MA,C23001_058EA,C23001_059EA,C23001_059MA,C23001_060MA,C23001_060EA,C23001_061EA,C23001_061MA,C23001_062EA,C23001_062MA,C23001_063EA,C23001_063MA,C23001_064MA,C23001_064EA,C23001_065EA,C23001_065MA,C23001_066MA,C23001_066EA,C23001_067EA,C23001_067MA,C23001_068EA,C23001_068MA,C23001_069MA,C23001_069EA,C23001_070EA,C23001_070MA,C23001_071MA,C23001_071EA,C23001_072EA,C23001_072MA,C23001_073EA,C23001_073MA,C23001_074EA,C23001_074MA,C23001_075MA,C23001_075EA,C23001_076MA,C23001_076EA,C23001_077MA,C23001_077EA,C23001_078EA,C23001_078MA,C23001_079EA,C23001_079MA,C23001_080MA,C23001_080EA,C23001_081MA,C23001_081EA,C23001_082MA,C23001_082EA,C23001_083EA,C23001_083MA,C23001_084EA,C23001_084MA,C23001_085MA,C23001_085EA,C23001_086EA,C23001_086MA,C23001_087MA,C23001_087EA,C23001_088MA,C23001_088EA,C23001_089EA,C23001_089MA,C23001_090EA,C23001_090MA,C23001_091EA,C23001_091MA,C23001_092EA,C23001_092MA,C23001_093MA,C23001_093EA,state
0400000US38,541407,1446,273910,1351,21379,1210,10237,1084,327,157,9910,1112,8189,1033,1721,522,11142,1185,31938,1126,26197,1199,1363,296,24834,1183,23087,1272,1747,558,5741,1179,86956,1028,80027,1339,1785,519,78242,1304,76027,1455,2215,539,6929,976,48851,738,44129,951,127,138,44002,959,42541,1041,1461,574,4722,860,42029,464,32060,1181,78,126,31982,1176,31325,1256,657,346,9969,987,22460,312,8266,763,7911,755,355,205,14194,854,20297,362,2523,657,2451,644,72,111,17774,715,267497,1518,17566,1277,10119,1024,138,132,9981,1036,8553,915,1428,434,7447,946,27578,1102,23098,1243,218,223,22880,1235,21238,1257,1642,589,4480,938,78505,850,66377,1574,177,166,66200,1594,63837,1634,2363,890,12128,1460,47908,546,41234,922,0,211,41234,922,40511,1005,723,349,6674,886,40622,714,29254,1265,0,211,29254,1265,29151,1287,103,105,11368,1041,24427,354,6799,670,6576,648,223,161,17628,672,30891,483,1498,463,1498,463,0,211,29393,640,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9136211,6060,4403644,5016,330688,5091,136889,5225,87,131,136802,5211,88422,4082,48380,3201,193799,6393,385038,3533,293284,5826,2735,2758,290549,6371,228536,6892,62013,3897,91754,4794,1436259,4018,1263002,7669,4658,1209,1258344,7730,1110310,9020,148034,6582,173257,7238,856779,3116,733165,5709,957,421,732208,5654,658855,6350,73353,3853,123614,5461,707956,1982,478848,5511,40,62,478808,5511,430765,5952,48043,3500,229108,5622,391827,2126,105771,4078,97333,4136,8438,1283,286056,4440,295097,1719,22188,1847,20754,1755,1434,477,272909,2733,4732567,5375,323724,5049,143415,5331,19,32,143396,5336,102789,4336,40607,3483,180309,5374,375912,3569,283971,6114,633,671,283338,6083,241822,6435,41516,3023,91941,6025,1455400,3957,1141913,8550,2195,1427,1139718,8509,1034696,8533,105022,4805,313487,8039,885132,2642,687038,7481,176,178,686862,7509,634721,7309,52141,3625,198094,6954,753545,2144,454000,5220,0,269,454000,5220,422514,5327,31486,2465,299545,5222,462109,1891,94817,3703,88420,3329,6397,1296,367292,3923,476745,1636,18110,1892,16953,1842,1157,430,458635,2647,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2930683,3323,1434100,3300,107552,3654,47290,3080,1109,519,46181,2882,35113,2760,11068,1560,60262,3012,139200,2692,107188,3338,5017,1106,102171,3278,87312,3840,14859,2331,32012,2556,492480,3523,425069,4986,9720,1547,415349,5021,380683,5425,34666,3218,67411,3798,258471,2029,213426,3271,664,336,212762,3331,200391,3353,12371,1603,45045,2890,214166,1450,140789,3424,103,126,140686,3438,132547,3431,8139,1363,73377,3143,131803,1421,38704,2076,37147,2040,1557,444,93099,2394,90428,1077,8701,1055,8489,1056,212,180,81727,1436,1496583,2969,106460,3194,47861,2788,517,467,47344,2788,39323,2977,8021,1171,58599,2922,128258,2512,93368,3340,1289,490,92079,3274,81606,3313,10473,1497,34890,2883,479440,3309,352861,6075,1498,628,351363,6006,322986,6321,28377,2465,126579,5313,267504,2415,194891,4275,110,134,194781,4252,183700,4228,11081,1646,72613,3641,227363,1436,129371,4119,139,182,129232,4151,123433,4128,5799,1068,97992,4023,150371,1485,29756,2181,28270,2128,1486,512,120615,2488,137187,1462,5913,935,5604,850,309,301,131274,1708,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3071969,3505,1505694,3653,103015,3150,40137,2327,0,277,40137,2327,25523,2001,14614,1797,62878,3382,130448,2322,98272,3074,451,400,97821,3103,78360,3336,19461,2558,32176,2873,516447,2964,452229,5485,1897,686,450332,5445,386885,5939,63447,3973,64218,4767,266749,2337,224446,4073,397,285,224049,4063,197058,4347,26991,2754,42303,3115,251670,1480,168400,4022,0,277,168400,4022,149099,3927,19301,1847,83270,3989,139151,1177,36266,2187,31707,2196,4559,1049,102885,2366,98214,996,7038,1040,6676,1024,362,254,91176,1339,1566275,3156,98711,2726,38179,2378,0,277,38179,2378,26740,1938,11439,1491,60532,2940,124909,2548,94513,3942,0,277,94513,3942,82328,3951,12185,1766,30396,3297,506389,2835,387141,5742,352,285,386789,5737,347656,6165,39133,3241,119248,4579,274363,1791,210299,3499,141,175,210158,3499,191452,4009,18706,1991,64064,3548,264375,1758,159402,4487,0,277,159402,4487,145083,4454,14319,1952,104973,4416,152165,1113,31135,2236,28448,2197,2687,832,121030,2338,145363,1097,4666,844,4458,772,208,208,140697,1368,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10273564,5777,4947360,5730,378102,4586,151747,4058,18,30,151729,4060,104522,3436,47207,3293,226355,5762,443077,3262,315765,6797,415,278,315350,6797,258369,7088,56981,4109,127312,6516,1560315,4211,1361999,7474,4216,1063,1357783,7578,1228768,8470,129015,6591,198316,6942,948013,3122,811803,5362,1085,524,810718,5395,745836,6218,64882,4202,136210,4645,793346,2030,561786,6256,45,73,561741,6255,517191,6346,44550,3104,231560,5918,454117,1517,138304,4661,129585,4539,8719,1177,315813,4895,370390,1168,32260,2453,30013,2364,2247,574,338130,2698,5326204,5471,364342,5837,152831,5110,0,246,152831,5110,117235,4783,35596,2959,211511,5973,433214,4844,309498,6480,352,489,309146,6352,269388,6533,39758,3361,123716,6486,1565566,3828,1231610,8804,387,267,1231223,8852,1128178,8510,103045,5644,333956,8197,979872,2365,748467,7333,0,246,748467,7333,699777,7559,48690,3020,231405,7106,842212,1964,515632,6635,0,246,515632,6635,484672,6802,30960,2662,326580,6845,531032,1602,115405,4325,107491,3997,7914,1223,415627,4513,609966,1475,22901,2209,21765,2160,1136,428,587065,2499,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,858137,1846,407226,1361,32453,1352,12246,1656,0,291,12246,1656,8705,1428,3541,949,20207,1701,41246,1035,31359,1858,670,531,30689,1966,23600,2068,7089,1360,9887,1736,129654,1182,112234,2178,2158,746,110076,2164,98326,2624,11750,1771,17420,2056,78163,856,64707,1778,52,86,64655,1772,57687,2246,6968,1215,13456,1662,63058,785,45131,1956,0,291,45131,1956,41197,2003,3934,1048,17927,1915,34186,605,10379,1175,9883,1197,496,269,23807,1256,28466,534,2145,529,1995,518,150,149,26321,737,450911,1388,34338,1409,14074,1547,0,291,14074,1547,11327,1238,2747,977,20264,2073,40121,1071,30072,2392,64,70,30008,2392,26554,2238,3454,1219,10049,2184,134973,1448,110356,2767,267,207,110089,2727,100563,3169,9526,1754,24617,2139,83200,964,66967,1773,0,291,66967,1773,61074,2115,5893,1079,16233,1958,68748,858,44164,2058,0,291,44164,2058,40803,2082,3361,770,24584,2134,40665,647,9024,1200,8169,1139,855,459,31641,1311,48866,555,1367,529,1081,513,286,202,47499,735,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3675309,4457,1765768,3622,137750,4426,53450,3235,5022,1093,48428,3237,30758,2483,17670,2339,84300,4740,168600,4171,128734,4718,9030,1485,119704,4577,94192,4544,25512,2719,39866,3798,589057,4870,504639,6766,12964,1793,491675,6679,433853,6512,57822,3823,84418,5263,318830,3118,258745,4535,791,420,257954,4427,230275,4662,27679,3067,60085,4432,277572,1468,177932,4385,112,127,177820,4365,160082,4237,17738,2163,99640,4179,173510,1501,44144,2896,38658,2888,5486,1088,129366,2882,100449,1396,7890,1274,7146,1166,744,419,92559,1617,1909541,3587,131603,4131,47272,3190,1995,762,45277,3212,31761,2885,13516,1859,84331,4315,162999,3493,115728,4201,2063,590,113665,4261,90890,4947,22775,2915,47271,3873,603273,4053,469705,6310,1826,705,467879,6371,414778,6571,53101,3562,133568,5292,339948,2903,255687,4722,250,217,255437,4722,229208,5140,26229,2992,84261,4037,310747,1408,169850,4486,0,296,169850,4486,155984,4551,13866,1759,140897,4302,201482,1563,35064,2548,31683,2401,3381,729,166418,2646,159489,1534,6301,1012,5767,983,534,369,153188,1737,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,637449,1815,316767,2046,24656,1716,13130,1506,217,66,12913,1530,10304,1278,2609,797,11526,1366,29472,1601,24575,1852,793,339,23782,1847,20277,1696,3505,948,4897,1053,103148,1865,92389,2338,2291,566,90098,2480,85170,2450,4928,1153,10759,1503,58568,1229,51182,1231,0,223,51182,1231,49006,1517,2176,752,7386,1027,49121,663,38025,1369,0,223,38025,1369,36321,1369,1704,573,11096,1336,27689,631,10023,1210,9593,1207,430,334,17666,1101,24113,757,2549,582,2533,580,16,19,21564,921,320682,1438,24857,1715,12405,1390,0,223,12405,1390,9941,1159,2464,882,12452,1557,26085,1441,21207,1590,162,140,21045,1602,19573,1536,1472,425,4878,1065,96423,1345,81252,1851,62,118,81190,1884,77393,1956,3797,1167,15171,1476,59020,1022,50154,1381,0,223,50154,1381,48005,1456,2149,809,8866,1206,48192,683,32597,1417,0,223,32597,1417,31808,1437,789,430,15595,1364,31097,710,7989,1174,7813,1141,176,220,23108,1301,35008,533,1500,385,1457,379,43,41,33508,685,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5025830,4883,2415042,5353,178534,4951,68602,4061,200,223,68402,4062,45132,3804,23270,2761,109932,4209,216788,3876,165335,4904,2997,900,162338,4976,128909,4988,33429,3410,51453,3946,828010,3868,712765,6529,7182,1531,705583,6496,630206,7502,75377,4832,115245,5758,446122,2705,359939,4432,862,557,359077,4539,325565,5029,33512,2621,86183,4609,377588,1929,245309,4709,0,287,245309,4709,224457,4746,20852,2568,132279,4784,229430,1746,58521,3288,53830,3164,4691,915,170909,3647,138570,1298,10387,1406,9498,1344,889,390,128183,1909,2610788,4642,170792,3979,64318,4058,0,287,64318,4058,48741,3609,15577,2112,106474,4444,217325,3476,152479,4360,671,670,151808,4459,125592,4157,26216,2906,64846,4071,846522,3663,633125,6917,763,357,632362,6945,564439,6996,67923,4652,213397,6581,471990,2817,341343,5604,141,175,341202,5641,314350,6010,26852,2364,130647,5058,412237,1920,225123,5126,0,287,225123,5126,211040,5116,14083,1846,187114,4999,263118,2260,48068,3276,44771,2908,3297,903,215050,3402,228804,1701,9024,1337,8299,1260,725,391,219780,2163,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19123208,10217,9395937,7963,788013,9979,281173,7536,6095,1645,275078,7620,194515,6361,80563,4410,506840,9845,940194,6819,711465,10146,25629,2939,685836,9693,580766,10457,105070,6068,228729,9251,3547010,6363,3133329,11293,46668,4042,3086661,11099,2850021,14192,236640,10141,413681,9995,1708526,5449,1466477,7626,4431,1036,1462046,7448,1365159,8915,96887,5099,242049,7418,1269975,3113,910130,8383,462,367,909668,8386,844953,9074,64715,3930,359845,7978,690711,3420,217552,5303,203476,5487,14076,1764,473159,6158,451508,2807,39135,2569,37487,2533,1648,666,412373,3674,9727271,8908,733735,9657,259752,8904,2815,1025,256937,8906,194333,7730,62604,4264,473983,11175,889144,7133,606140,9217,6303,1782,599837,9354,523088,9457,76749,4727,283004,8212,3540123,6670,2592990,15226,8272,1692,2584718,15132,2365767,17427,218951,9148,947133,15738,1735421,4544,1276277,8832,976,461,1275301,8822,1198323,9331,76978,4666,459144,8980,1352124,3440,778943,8447,69,114,778874,8437,733508,8476,45366,3680,573181,8453,791336,3140,163476,4829,153768,4930,9708,1540,627860,5666,685388,3043,28493,2212,26687,2176,1806,565,656895,3913,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1987748,2585,991117,2182,89834,2392,42786,2892,215,216,42571,2920,30072,2315,12499,1844,47048,2865,114210,1667,94475,3228,649,359,93826,3216,82334,3572,11492,1968,19735,2750,399080,1912,366442,2906,2068,769,364374,2791,336016,3602,28358,2461,32638,2206,155588,1422,140644,2547,322,295,140322,2534,128676,2806,11646,1856,14944,2107,118797,1022,90507,2441,0,267,90507,2441,84362,2634,6145,1008,28290,2292,66691,987,20872,1783,19441,1781,1431,462,45819,1672,46917,720,4041,908,3867,835,174,160,42876,989,996631,2081,87150,2270,44317,2191,0,267,44317,2191,34641,2198,9676,1541,42833,2611,111730,1522,86863,2481,350,371,86513,2508,75128,2809,11385,2211,24867,2268,382545,1770,263545,4405,264,218,263281,4447,242210,5190,21071,2466,119000,4117,155160,1079,114230,2473,86,145,114144,2500,106164,2567,7980,1274,40930,2732,122854,1056,73518,2623,0,267,73518,2623,69374,2563,4144,975,49336,2542,72906,882,15281,1607,14940,1638,341,232,57625,1791,64286,780,1839,541,1839,541,0,267,62447,905,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,513553,1533,250131,1298,19565,861,9286,918,0,211,9286,918,7465,901,1821,530,10279,1032,23244,702,17397,945,28,52,17369,958,14932,1133,2437,701,5847,961,72671,744,64516,1516,243,221,64273,1518,59381,1918,4892,940,8155,1195,49396,404,43592,1052,71,118,43521,1043,40117,1061,3404,823,5804,1006,44875,412,34521,996,0,211,34521,996,31987,1034,2534,685,10354,1054,23753,164,9569,925,9029,884,540,219,14184,953,16627,313,1362,415,1297,404,65,60,15265,434,263422,1002,17997,902,9037,1002,0,211,9037,1002,7504,916,1533,516,8960,951,21705,752,16971,987,0,211,16971,987,14713,1194,2258,699,4734,825,74743,913,61989,1617,145,159,61844,1640,56641,1772,5203,1005,12754,1390,51999,578,42565,1203,16,27,42549,1208,40560,1281,1989,538,9434,1217,46127,585,32317,1152,0,211,32317,1152,30834,1146,1483,494,13810,1226,25810,312,7240,920,7002,937,238,228,18570,958,25041,242,970,373,970,373,0,211,24071,421,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
