GEO_ID,C24010_001E,C24010_001M,C24010_002E,C24010_002M,C24010_003E,C24010_003M,C24010_004E,C24010_004M,C24010_005E,C24010_005M,C24010_006E,C24010_006M,C24010_007E,C24010_007M,C24010_008E,C24010_008M,C24010_009E,C24010_009M,C24010_010E,C24010_010M,C24010_011E,C24010_011M,C24010_012E,C24010_012M,C24010_013E,C24010_013M,C24010_014E,C24010_014M,C24010_015E,C24010_015M,C24010_016E,C24010_016M,C24010_017E,C24010_017M,C24010_018E,C24010_018M,C24010_019E,C24010_019M,C24010_020E,C24010_020M,C24010_021E,C24010_021M,C24010_022E,C24010_022M,C24010_023E,C24010_023M,C24010_024E,C24010_024M,C24010_025E,C24010_025M,C24010_026E,C24010_026M,C24010_027E,C24010_027M,C24010_028E,C24010_028M,C24010_029E,C24010_029M,C24010_030E,C24010_030M,C24010_031E,C24010_031M,C24010_032E,C24010_032M,C24010_033E,C24010_033M,C24010_034E,C24010_034M,C24010_035E,C24010_035M,C24010_036E,C24010_036M,C24010_037E,C24010_037M,C24010_038E,C24010_038M,C24010_039E,C24010_039M,C24010_040E,C24010_040M,C24010_041E,C24010_041M,C24010_042E,C24010_042M,C24010_043E,C24010_043M,C24010_044E,C24010_044M,C24010_045E,C24010_045M,C24010_046E,C24010_046M,C24010_047E,C24010_047M,C24010_048E,C24010_048M,C24010_049E,C24010_049M,C24010_050E,C24010_050M,C24010_051E,C24010_051M,C24010_052E,C24010_052M,C24010_053E,C24010_053M,C24010_054E,C24010_054M,C24010_055E,C24010_055M,C24010_056E,C24010_056M,C24010_057E,C24010_057M,C24010_058E,C24010_058M,C24010_059E,C24010_059M,C24010_060E,C24010_060M,C24010_061E,C24010_061M,C24010_062E,C24010_062M,C24010_063E,C24010_063M,C24010_064E,C24010_064M,C24010_065E,C24010_065M,C24010_066E,C24010_066M,C24010_067E,C24010_067M,C24010_068E,C24010_068M,C24010_069E,C24010_069M,C24010_070E,C24010_070M,C24010_071E,C24010_071M,C24010_072E,C24010_072M,C24010_073E,C24010_073M,NAME,C24010_001MA,C24010_001EA,C24010_002MA,C24010_002EA,C24010_003EA,C24010_003MA,C24010_004MA,C24010_004EA,C24010_005MA,C24010_005EA,C24010_006MA,C24010_006EA,C24010_007MA,C24010_007EA,C24010_008EA,C24010_008MA,C24010_009EA,C24010_009MA,C24010_010MA,C24010_010EA,C24010_011MA,C24010_011EA,C24010_012MA,C24010_012EA,C24010_013MA,C24010_013EA,C24010_014EA,C24010_014MA,C24010_015MA,C24010_015EA,C24010_016MA,C24010_016EA,C24010_017MA,C24010_017EA,C24010_018MA,C24010_018EA,C24010_019EA,C24010_019MA,C24010_020MA,C24010_020EA,C24010_021MA,C24010_021EA,C24010_022MA,C24010_022EA,C24010_023MA,C24010_023EA,C24010_024MA,C24010_024EA,C24010_025MA,C24010_025EA,C24010_026MA,C24010_026EA,C24010_027MA,C24010_027EA,C24010_028MA,C24010_028EA,C24010_029MA,C24010_029EA,C24010_030MA,C24010_030EA,C24010_031MA,C24010_031EA,C24010_032MA,C24010_032EA,C24010_033MA,C24010_033EA,C24010_034MA,C24010_034EA,C24010_035MA,C24010_035EA,C24010_036MA,C24010_036EA,C24010_037MA,C24010_037EA,C24010_038MA,C24010_038EA,C24010_039MA,C24010_039EA,C24010_040MA,C24010_040EA,C24010_041MA,C24010_041EA,C24010_042MA,C24010_042EA,C24010_043MA,C24010_043EA,C24010_044MA,C24010_044EA,C24010_045EA,C24010_045MA,C24010_046MA,C24010_046EA,C24010_047EA,C24010_047MA,C24010_048EA,C24010_048MA,C24010_049EA,C24010_049MA,C24010_050MA,C24010_050EA,C24010_051MA,C24010_051EA,C24010_052EA,C24010_052MA,C24010_053EA,C24010_053MA,C24010_054MA,C24010_054EA,C24010_055MA,C24010_055EA,C24010_056MA,C24010_056EA,C24010_057MA,C24010_057EA,C24010_058EA,C24010_058MA,C24010_059MA,C24010_059EA,C24010_060MA,C24010_060EA,C24010_061MA,C24010_061EA,C24010_062MA,C24010_062EA,C24010_063EA,C24010_063MA,C24010_064EA,C24010_064MA,C24010_065MA,C24010_065EA,C24010_066MA,C24010_066EA,C24010_067MA,C24010_067EA,C24010_068MA,C24010_068EA,C24010_069EA,C24010_069MA,C24010_070MA,C24010_070EA,C24010_071MA,C24010_071EA,C24010_072MA,C24010_072EA,C24010_073MA,C24010_073EA,state
0400000US46,436852,6056,231215,3889,71591,3152,41320,2456,35204,2148,6116,1037,11845,1468,4863,922,4597,922,2385,651,13260,1592,2377,575,1154,447,6851,1167,2878,784,5166,1117,4064,984,1102,429,27169,2552,878,383,4043,902,1414,477,2629,754,9531,1638,10422,1521,2295,600,38574,2320,23282,1851,15292,1627,46581,2651,7237,1012,25555,2029,13789,1906,47300,2502,23856,1988,15952,1744,7492,1227,205637,4290,76103,3529,23759,1983,14604,1594,9155,1428,4287,926,2444,672,566,298,1277,513,26554,2251,5072,1131,1263,436,17549,1777,2670,711,21503,2200,13998,1804,7505,1337,51016,3287,11471,1613,1696,555,820,333,876,441,17182,2221,7742,1477,12925,1636,62029,3332,19177,2114,42852,2690,1808,509,1031,365,378,240,399,249,14681,1782,9613,1466,1852,623,3216,806,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2998814,17849,1562444,11174,473918,9569,222767,6481,167518,6370,55249,4184,96134,5194,47096,3578,37688,3089,11350,1708,110386,5129,22465,2331,12790,1709,45510,3177,29621,2888,44631,3243,29339,2559,15292,2110,219617,8829,7088,1483,48071,3491,25180,2351,22891,2462,80102,5129,62246,4826,22110,3159,266108,8325,153737,6734,112371,6666,256042,8600,9665,1495,140803,6369,105574,5551,346759,8773,167009,7250,92590,4874,87160,4161,1436370,12711,555249,9888,176224,5618,107593,4129,68631,3925,29212,2175,13017,1691,7467,1497,8728,1366,201634,6129,30790,3243,13081,1802,134751,5947,23012,2324,148179,5741,91984,4091,56195,4169,290611,8412,50053,3909,14260,1837,9635,1603,4625,968,96822,6359,46974,4064,82502,4426,456485,11387,169308,7131,287177,9741,11245,1697,2281,770,4690,1278,4274,1091,122780,5804,78027,5212,15142,2177,29611,2914,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12693901,33476,6906093,26538,2176702,21528,1064970,17481,795681,15552,269289,10171,516609,12806,256326,8783,204760,8594,55523,3776,415461,12077,61057,5286,57801,3594,188196,7369,108407,5899,179662,7655,123727,6402,55935,4321,939307,17493,37052,3612,207950,7480,105733,5954,102217,5084,333829,11679,275231,11302,85245,5785,1190700,19849,708905,17244,481795,12693,1339613,21310,52609,4335,844122,19746,442882,11523,1259771,18852,521727,13770,449745,11934,288299,10396,5787808,25518,2306335,22799,815808,13025,484967,10792,330841,8645,167550,6564,89036,5243,37121,3418,41393,3415,838873,16332,110742,6079,65450,4907,570531,12558,92150,5415,484104,10088,310684,8873,173420,6708,1268210,19809,236323,8942,70533,5426,34530,3702,36003,3565,392329,13880,230397,9888,338628,9776,1883110,21303,718196,13572,1164914,17615,46811,4176,8947,1762,23231,2537,14633,2612,283342,10290,164413,7385,61282,4502,57647,4766,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1414337,12253,793605,6093,283137,6261,131673,5387,97358,4946,34315,2740,72345,3880,42022,2923,22772,2017,7551,1263,57677,3254,7857,1303,8748,1072,25746,2109,15326,2264,21442,2115,16415,1824,5027,954,95633,4867,4294,967,19737,2305,11012,1630,8725,1558,32149,3088,30943,3759,8510,1513,156626,5387,90378,4411,66248,3753,118274,5674,3764,649,71948,5347,42562,3278,139935,6278,72325,4422,40927,3127,26683,2924,620732,8939,236070,5824,82487,4225,51324,3261,31163,2627,14903,1731,7610,1332,2652,803,4641,1218,93538,4154,10764,1559,5909,1275,60447,3651,16418,2001,45142,2497,31056,2328,14086,1558,121925,5001,21639,2127,5595,1312,3049,986,2546,847,42321,2981,19921,3311,32449,2531,212582,6596,64983,4375,147599,5656,4042,932,1041,342,1575,581,1426,647,46113,4061,32112,3384,6079,1013,7922,1639,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,327841,3836,165927,2655,60484,2695,26966,1926,20212,1530,6754,1054,12811,1240,5738,870,5254,861,1819,552,15964,1551,2092,563,1909,495,7728,1069,4235,971,4743,916,3597,825,1146,517,23461,2214,1035,485,3447,750,1630,547,1817,531,8009,1325,8297,1249,2673,801,24817,1930,14950,1526,9867,1327,29383,2102,2551,642,17029,1494,9803,1253,27782,1861,14577,1506,9006,1374,4199,940,161914,2754,74100,2711,24093,1872,15624,1566,8469,1109,5032,735,1954,477,786,344,2292,548,29056,1924,5854,1196,1497,529,17307,1336,4398,911,15919,1554,10845,1244,5074,1162,32688,2228,5247,999,1079,428,906,394,173,121,9368,1596,5028,924,11966,1418,45165,2590,15948,1865,29217,2409,1537,527,653,308,698,346,186,123,8424,1351,5892,1062,1252,487,1280,634,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4081600,17473,2106890,11762,847826,11926,397820,9503,289024,8293,108796,4935,231002,7077,145162,5390,65384,4344,20456,2099,169103,6148,27049,2158,34631,2748,68358,4497,39065,2642,49901,3624,35407,2973,14494,2287,288138,8601,8853,1816,78571,4846,40560,3357,38011,3304,95351,6106,77782,5304,27581,2683,339581,7819,197720,6201,141861,5650,332477,10959,12034,1743,196991,8859,123452,6265,298868,9553,121526,5614,114648,5310,62694,4345,1974710,12742,905773,11546,332628,9016,196517,7318,136111,5574,92649,4160,62416,3884,12544,1640,17689,1899,305931,7959,45148,3119,27596,2294,191415,6508,41772,2448,174565,5746,111342,4319,63223,4061,398720,10186,69153,4689,22977,2830,12667,2118,10310,1672,127541,7046,59499,4681,119550,5339,563887,10518,204701,7109,359186,9029,14891,2048,3647,1073,6804,1447,4440,1114,91439,4755,53950,3594,20653,2608,16836,2441,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3397974,18026,1831920,13486,685672,12201,302055,8414,228340,7136,73715,4824,207710,6339,118695,4216,70353,4561,18662,2123,126502,5411,18199,1928,17241,1899,55729,3835,35333,2932,49405,3863,35898,3240,13507,1858,242427,9177,13298,2238,46824,3938,27745,2758,19079,2131,87349,5408,66586,4692,28370,2946,285549,8545,168842,6911,116707,5080,307616,7996,43103,4374,160129,5723,104384,5123,310656,9262,136175,5651,102737,5174,71744,5202,1566054,12131,668219,10392,253579,8138,157994,6079,95585,5211,60483,3740,30975,2647,14091,1913,15417,1840,224974,7801,36136,2825,20012,2123,134730,6025,34096,2889,129183,5487,89371,4413,39812,2634,332164,9358,60606,4094,11557,1910,7997,1645,3560,1009,99275,5302,46269,3626,114457,6146,456903,12372,161556,7374,295347,9027,28954,3094,17042,2212,5673,1140,6239,1294,79814,4108,38566,3380,21584,2492,19664,2271,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738438,8483,390899,5837,105531,5364,46568,3421,35467,3286,11101,1674,21134,2396,8051,1340,9298,1509,3785,1093,24907,2516,6421,1344,2512,555,11838,1824,4136,1011,12922,1794,8904,1488,4018,895,63144,4083,2652,835,14858,2202,7189,1313,7669,1532,19212,2684,20390,2626,6032,1282,64738,3380,39492,2892,25246,2137,80426,3522,2391,599,52286,3060,25749,2621,77060,3991,32274,2442,28101,2756,16685,2174,347539,5146,141565,5040,36495,2791,24316,2224,12179,1714,7519,1566,3486,831,1029,625,3004,1057,49076,3132,10849,1580,4860,1177,29384,2637,3983,815,48475,3014,28529,2320,19946,2340,82910,4765,19372,2211,2474,675,1312,441,1162,501,25028,2944,13411,2012,22625,2364,107721,5019,35813,2677,71908,4558,1603,626,113,158,1156,560,334,260,13740,1907,8579,1545,3374,873,1787,768,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2959655,11488,1533690,6985,477804,7837,235006,6299,178377,4818,56629,3328,113215,4049,53034,3240,45790,2811,14391,1593,92030,3837,14703,1551,10000,1222,43473,2859,23854,2169,37553,2624,28837,2106,8716,1223,192030,5675,7749,1273,34659,2348,15232,1535,19427,1604,69654,3656,60872,3806,19096,1938,241137,6433,139335,5187,101802,4059,242817,5522,23298,1820,127486,4217,92033,4217,379902,6427,217394,5094,89029,3982,73479,3294,1425965,8369,565126,7403,190976,4989,111359,3945,79617,3650,39593,2325,19033,1733,9216,1399,11344,1370,191919,4591,33774,2184,13653,1695,119338,3809,25154,2086,142638,4773,93032,3968,49606,2738,307708,7747,69228,3730,10849,1439,6636,1147,4213,964,104650,3855,38419,2875,84562,4021,421565,8007,144319,5016,277246,6703,12527,1339,6585,861,3347,774,2595,636,119039,4721,84826,3917,11402,1621,22811,2150,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,295328,5477,159435,3405,42339,2658,20537,2185,17082,2068,3455,892,8316,1316,2141,754,4005,988,2170,618,10291,1461,1899,788,1277,519,5110,1005,2005,760,3195,801,2584,717,611,334,18924,2501,251,202,4292,1181,2122,813,2170,807,6404,1262,5968,1235,2009,611,20392,2401,12150,2138,8242,1666,44509,3184,3639,1064,24619,2605,16251,2129,33271,3096,13317,1789,13318,2006,6636,1536,135893,4112,50584,2901,16134,2262,10983,1744,5151,1334,2253,757,132,135,682,412,1439,621,22398,2569,3285,889,1639,582,15059,1994,2415,790,9799,1682,6902,1265,2897,865,32516,3299,3904,1004,1503,602,678,492,825,342,13302,2135,5945,1339,7862,1555,44854,3316,15724,2029,29130,2722,2273,880,771,512,822,384,680,591,5666,1303,2896,985,2013,795,757,369,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1026611,11627,534456,8585,135811,4793,62033,3806,39069,3102,22964,2139,21494,2151,6170,1390,11173,1820,4151,1407,35808,3249,4819,1183,6079,1441,17699,2091,7211,1528,16476,1799,11631,1599,4845,1230,124441,6925,3663,1043,42890,3821,25623,2721,17267,2423,29681,3530,37576,3730,10631,1882,105908,5569,58296,4318,47612,3618,90212,5041,8120,1577,41197,3496,40895,3460,78084,5025,35849,3440,24961,2475,17274,2389,492155,8902,197420,7070,64063,4315,34613,3203,29450,2780,10640,1939,2822,953,3279,1105,4539,1222,78672,5181,13829,1916,6814,1470,52875,3372,5154,1223,44045,3306,28708,2848,15337,2236,93433,4864,9913,1831,9602,1757,5561,1352,4041,1122,32258,3188,19992,2260,21668,2465,172928,6741,68402,4556,104526,5834,3078,862,793,423,694,454,1591,688,25296,2567,21670,2323,1710,649,1916,732,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
